lengthscale l2regularizer rmse_mean rmse_std
0.500 0.950 1.133259 0.499754
0.500 0.975 1.170967 0.516149
0.500 1.000 1.145403 0.516575
0.525 0.025 1.150411 0.542663
0.525 0.050 1.093099 0.454738
0.525 0.075 1.063131 0.468666
0.525 0.100 1.190451 0.535718
0.525 0.125 1.161049 0.522347
0.525 0.150 1.114413 0.567634
0.525 0.175 1.126706 0.508688
0.525 0.200 1.074607 0.514878
0.525 0.225 1.145008 0.527275
0.525 0.250 1.144370 0.457202
0.525 0.275 1.144578 0.443193
0.525 0.300 1.143155 0.495521
0.525 0.325 1.105536 0.490891
0.525 0.350 1.110924 0.492727
0.525 0.375 1.190193 0.506097
0.525 0.400 1.237848 0.552327
0.525 0.425 1.176224 0.504153
0.525 0.450 1.154512 0.526337
0.525 0.475 1.152049 0.484019
0.525 0.500 1.189391 0.542550
0.525 0.525 1.119686 0.494744
0.525 0.550 1.115252 0.495055
0.525 0.575 1.114931 0.505330
0.525 0.600 1.155741 0.542085
0.525 0.625 1.140651 0.491979
0.525 0.650 1.090389 0.425328
0.525 0.675 1.140449 0.492956
0.525 0.700 1.138148 0.502460
0.525 0.725 1.123013 0.542278
0.525 0.750 1.129061 0.469681
0.525 0.775 1.117509 0.507069
0.525 0.800 1.143270 0.512883
0.525 0.825 1.146331 0.502676
0.525 0.850 1.103708 0.506321
0.525 0.875 1.149850 0.519915
0.525 0.900 1.100056 0.479354
0.525 0.925 1.116308 0.511749
0.525 0.950 1.151488 0.516227
0.525 0.975 1.122728 0.469361
0.525 1.000 1.092445 0.480947
0.550 0.025 1.214478 0.634990
0.550 0.050 1.131597 0.552395
0.550 0.075 1.217052 0.583022
0.550 0.100 1.114744 0.464888
0.550 0.125 1.163039 0.573480
0.550 0.150 1.176731 0.688110
0.550 0.175 1.076748 0.586819
0.550 0.200 1.195408 0.577822
0.550 0.225 1.074948 0.467973
0.550 0.250 1.143364 0.507621
0.550 0.275 1.093775 0.483777
0.550 0.300 1.082839 0.424938
0.550 0.325 1.118399 0.483607
0.550 0.350 1.193664 0.559589
0.550 0.375 1.168750 0.536490
0.550 0.400 1.120400 0.530290
0.550 0.425 1.133787 0.511502
0.550 0.450 1.125699 0.469984
0.550 0.475 1.172966 0.580364
0.550 0.500 1.096070 0.442777
0.550 0.525 1.174953 0.523186
0.550 0.550 1.107780 0.478429
0.550 0.575 1.088710 0.480637
0.550 0.600 1.135894 0.472401
0.550 0.625 1.066664 0.447300
0.550 0.650 1.112393 0.488009
0.550 0.675 1.142096 0.502699
0.550 0.700 1.121316 0.518209
0.550 0.725 1.140638 0.555107
0.550 0.750 1.117604 0.497123
0.550 0.775 1.136672 0.513734
0.550 0.800 1.165086 0.495123
0.550 0.825 1.144598 0.502668
0.550 0.850 1.113974 0.511887
0.550 0.875 1.114888 0.490478
0.550 0.900 1.106399 0.454927
0.550 0.925 1.115546 0.524913
0.550 0.950 1.112376 0.504574
0.550 0.975 1.118769 0.487573
0.550 1.000 1.108950 0.465806
0.575 0.025 1.219135 0.552610
0.575 0.050 1.206320 0.627059
0.575 0.075 0.985595 0.419513
0.575 0.100 1.083210 0.460461
0.575 0.125 1.133632 0.498793
0.575 0.150 1.183439 0.575044
0.575 0.175 1.109861 0.492307
0.575 0.200 1.137222 0.478920
0.575 0.225 1.141770 0.499711
0.575 0.250 1.044669 0.452133
0.575 0.275 1.120982 0.461889
0.575 0.300 1.136885 0.492685
0.575 0.325 1.095311 0.441427
0.575 0.350 1.064318 0.449481
0.575 0.375 1.103244 0.501495
0.575 0.400 1.104918 0.568417
0.575 0.425 1.117747 0.516869
0.575 0.450 1.090045 0.495082
0.575 0.475 1.130430 0.487446
0.575 0.500 1.102038 0.492936
0.575 0.525 1.150736 0.530836
0.575 0.550 1.155952 0.485925
0.575 0.575 1.121997 0.562887
0.575 0.600 1.128038 0.486724
0.575 0.625 1.153529 0.498622
0.575 0.650 1.093547 0.519843
0.575 0.675 1.136712 0.480342
0.575 0.700 1.136905 0.511788
0.575 0.725 1.123252 0.497576
0.575 0.750 1.109126 0.501482
0.575 0.775 1.211685 0.568760
0.575 0.800 1.133721 0.488337
0.575 0.825 1.103204 0.476736
0.575 0.850 1.133844 0.504595
0.575 0.875 1.127921 0.522518
0.575 0.900 1.127175 0.478409
0.575 0.925 1.123658 0.493052
0.575 0.950 1.155068 0.476124
0.575 0.975 1.148382 0.535831
0.575 1.000 1.146975 0.524105
0.600 0.025 1.145315 0.500643
0.600 0.050 1.099861 0.477200
0.600 0.075 1.219991 0.598415
0.600 0.100 1.108688 0.443446
0.600 0.125 1.197584 0.537816
0.600 0.150 1.120080 0.473797
0.600 0.175 1.097513 0.470561
0.600 0.200 1.120059 0.523034
0.600 0.225 1.129950 0.447953
0.600 0.250 1.089120 0.459482
0.600 0.275 1.125538 0.505933
0.600 0.300 1.156543 0.495966
0.600 0.325 1.090455 0.500072
0.600 0.350 1.206001 0.542779
0.600 0.375 1.161864 0.566772
0.600 0.400 1.185714 0.543843
0.600 0.425 1.089977 0.444950
0.600 0.450 1.116983 0.526763
0.600 0.475 1.123496 0.522384
0.600 0.500 1.118431 0.488321
0.600 0.525 1.122674 0.487973
0.600 0.550 1.130198 0.536349
0.600 0.575 1.167275 0.537995
0.600 0.600 1.134609 0.485040
0.600 0.625 1.177303 0.545248
0.600 0.650 1.085417 0.484542
0.600 0.675 1.147274 0.531065
0.600 0.700 1.151281 0.500179
0.600 0.725 1.131730 0.551496
0.600 0.750 1.105678 0.501859
0.600 0.775 1.122196 0.477364
0.600 0.800 1.144539 0.501047
0.600 0.825 1.101009 0.501266
0.600 0.850 1.115591 0.482585
0.600 0.875 1.115724 0.485288
0.600 0.900 1.106254 0.505195
0.600 0.925 1.145803 0.460304
0.600 0.950 1.144065 0.497464
0.600 0.975 1.136990 0.506835
0.600 1.000 1.112041 0.454976
0.625 0.025 1.174691 0.565458
0.625 0.050 1.114931 0.590070
0.625 0.075 1.113111 0.559495
0.625 0.100 1.067260 0.509013
0.625 0.125 1.088505 0.516107
0.625 0.150 1.209445 0.518828
0.625 0.175 1.167383 0.544816
0.625 0.200 1.143638 0.555465
0.625 0.225 1.123417 0.513378
0.625 0.250 1.186757 0.650859
0.625 0.275 1.117701 0.501672
0.625 0.300 1.166910 0.455639
0.625 0.325 1.105742 0.489961
0.625 0.350 1.200752 0.613582
0.625 0.375 1.166609 0.534285
0.625 0.400 1.130642 0.577825
0.625 0.425 1.113727 0.507964
0.625 0.450 1.142986 0.510229
0.625 0.475 1.116602 0.488972
0.625 0.500 1.124996 0.540841
0.625 0.525 1.187597 0.493609
0.625 0.550 1.183064 0.568733
0.625 0.575 1.147891 0.464270
0.625 0.600 1.118631 0.540282
0.625 0.625 1.124629 0.486891
0.625 0.650 1.165754 0.534638
0.625 0.675 1.111130 0.496649
0.625 0.700 1.129297 0.462280
0.625 0.725 1.165595 0.560287
0.625 0.750 1.113258 0.494176
0.625 0.775 1.092697 0.456669
0.625 0.800 1.138961 0.458181
0.625 0.825 1.155288 0.551407
0.625 0.850 1.108941 0.467788
0.625 0.875 1.108728 0.512173
0.625 0.900 1.138797 0.544478
0.625 0.925 1.142776 0.540654
0.625 0.950 1.146625 0.511713
0.625 0.975 1.148104 0.489594
0.625 1.000 1.146558 0.518043
0.650 0.025 1.162454 0.581111
0.650 0.050 1.142284 0.505997
0.650 0.075 1.219680 0.590668
0.650 0.100 1.206629 0.680479
0.650 0.125 1.120988 0.509285
0.650 0.150 1.128225 0.401339
0.650 0.175 1.187229 0.547325
0.650 0.200 1.130289 0.570608
0.650 0.225 1.214202 0.548739
0.650 0.250 1.089177 0.507934
0.650 0.275 1.120391 0.498786
0.650 0.300 1.220430 0.595890
0.650 0.325 1.115784 0.514572
0.650 0.350 1.121172 0.471184
0.650 0.375 1.163948 0.489083
0.650 0.400 1.110222 0.482203
0.650 0.425 1.131632 0.534673
0.650 0.450 1.160597 0.502207
0.650 0.475 1.173758 0.556818
0.650 0.500 1.169031 0.491775
0.650 0.525 1.111767 0.464361
0.650 0.550 1.148481 0.493064
0.650 0.575 1.140655 0.539170
0.650 0.600 1.165073 0.542063
0.650 0.625 1.108877 0.470735
0.650 0.650 1.126078 0.469361
0.650 0.675 1.148152 0.506174
0.650 0.700 1.140296 0.483977
0.650 0.725 1.163067 0.522577
0.650 0.750 1.099414 0.495289
0.650 0.775 1.091665 0.457598
0.650 0.800 1.142982 0.531828
0.650 0.825 1.134610 0.511849
0.650 0.850 1.184442 0.568670
0.650 0.875 1.134093 0.546806
0.650 0.900 1.148935 0.541931
0.650 0.925 1.089820 0.512813
0.650 0.950 1.110776 0.480315
0.650 0.975 1.096045 0.504161
0.650 1.000 1.121259 0.487420
0.675 0.025 1.143299 0.485055
0.675 0.050 1.187194 0.543467
0.675 0.075 1.152429 0.534352
0.675 0.100 1.268936 0.556978
0.675 0.125 1.140349 0.527721
0.675 0.150 1.161864 0.489075
0.675 0.175 1.185973 0.578723
0.675 0.200 1.151258 0.515197
0.675 0.225 1.119500 0.483957
0.675 0.250 1.157604 0.577545
0.675 0.275 1.173662 0.501937
0.675 0.300 1.189889 0.451519
0.675 0.325 1.146102 0.496923
0.675 0.350 1.224776 0.554584
0.675 0.375 1.150241 0.511867
0.675 0.400 1.220392 0.598051
0.675 0.425 1.125800 0.495992
0.675 0.450 1.132302 0.490891
0.675 0.475 1.163713 0.560087
0.675 0.500 1.096048 0.549189
0.675 0.525 1.120071 0.487017
0.675 0.550 1.132134 0.484624
0.675 0.575 1.104913 0.483184
0.675 0.600 1.120607 0.463461
0.675 0.625 1.129992 0.484906
0.675 0.650 1.139389 0.497498
0.675 0.675 1.141941 0.507620
0.675 0.700 1.147401 0.511019
0.675 0.725 1.140413 0.512204
0.675 0.750 1.144862 0.521760
0.675 0.775 1.131085 0.479402
0.675 0.800 1.100281 0.479130
0.675 0.825 1.138892 0.518835
0.675 0.850 1.132606 0.460021
0.675 0.875 1.142440 0.493254
0.675 0.900 1.123189 0.504614
0.675 0.925 1.107608 0.486075
0.675 0.950 1.105970 0.463306
0.675 0.975 1.117928 0.510668
0.675 1.000 1.123818 0.495179
0.700 0.025 1.205114 0.547251
0.700 0.050 1.201926 0.590591
0.700 0.075 1.106302 0.484125
0.700 0.100 1.190020 0.561199
0.700 0.125 1.170478 0.552190
0.700 0.150 1.140296 0.522850
0.700 0.175 1.163762 0.457947
0.700 0.200 1.149749 0.574843
0.700 0.225 1.067528 0.495934
0.700 0.250 1.125189 0.524691
0.700 0.275 1.157426 0.585740
0.700 0.300 1.177464 0.573968
0.700 0.325 1.218444 0.538259
0.700 0.350 1.112624 0.495184
0.700 0.375 1.064151 0.511844
0.700 0.400 1.172386 0.582032
0.700 0.425 1.166053 0.536405
0.700 0.450 1.183395 0.518483
0.700 0.475 1.178540 0.538886
0.700 0.500 1.101540 0.440782
0.700 0.525 1.117050 0.463621
0.700 0.550 1.148215 0.511058
0.700 0.575 1.119352 0.458974
0.700 0.600 1.142026 0.509739
0.700 0.625 1.166547 0.494995
0.700 0.650 1.145695 0.554701
0.700 0.675 1.142651 0.537442
0.700 0.700 1.157375 0.540694
0.700 0.725 1.084828 0.484882
0.700 0.750 1.107381 0.441417
0.700 0.775 1.145314 0.489854
0.700 0.800 1.140628 0.473909
0.700 0.825 1.168615 0.536633
0.700 0.850 1.086244 0.459993
0.700 0.875 1.147948 0.497552
0.700 0.900 1.147821 0.510327
0.700 0.925 1.135283 0.497024
0.700 0.950 1.110612 0.487287
0.700 0.975 1.152519 0.496394
0.700 1.000 1.142532 0.542315
0.725 0.025 1.174899 0.530788
0.725 0.050 1.128375 0.513333
0.725 0.075 1.232232 0.585145
0.725 0.100 1.235552 0.579750
0.725 0.125 1.186379 0.621678
0.725 0.150 1.181724 0.592025
0.725 0.175 1.164706 0.520879
0.725 0.200 1.095955 0.440174
0.725 0.225 1.148105 0.519707
0.725 0.250 1.075400 0.440251
0.725 0.275 1.231883 0.531232
0.725 0.300 1.201814 0.533557
0.725 0.325 1.148590 0.571530
0.725 0.350 1.065912 0.416673
0.725 0.375 1.076321 0.453270
0.725 0.400 1.108137 0.474700
0.725 0.425 1.123547 0.519874
0.725 0.450 1.165688 0.543090
0.725 0.475 1.135866 0.478363
0.725 0.500 1.175010 0.572247
0.725 0.525 1.140282 0.523838
0.725 0.550 1.133758 0.482809
0.725 0.575 1.130370 0.516830
0.725 0.600 1.172429 0.510102
0.725 0.625 1.080458 0.456305
0.725 0.650 1.128744 0.527377
0.725 0.675 1.135130 0.489090
0.725 0.700 1.108537 0.473352
0.725 0.725 1.113230 0.491623
0.725 0.750 1.094893 0.510915
0.725 0.775 1.133405 0.518462
0.725 0.800 1.124324 0.487030
0.725 0.825 1.117157 0.485352
0.725 0.850 1.161726 0.506159
0.725 0.875 1.119215 0.494023
0.725 0.900 1.146149 0.512908
0.725 0.925 1.180105 0.535691
0.725 0.950 1.106846 0.475635
0.725 0.975 1.129630 0.508592
0.725 1.000 1.131438 0.452734
0.750 0.025 1.036953 0.452605
0.750 0.050 1.144724 0.419780
0.750 0.075 1.061086 0.441387
0.750 0.100 1.167815 0.464005
0.750 0.125 1.096475 0.467858
0.750 0.150 1.027693 0.498947
0.750 0.175 1.111106 0.497498
0.750 0.200 1.177481 0.537351
0.750 0.225 1.174962 0.564522
0.750 0.250 1.037586 0.437884
0.750 0.275 1.194597 0.532959
0.750 0.300 1.119833 0.472961
0.750 0.325 1.102391 0.470372
0.750 0.350 1.187057 0.491078
0.750 0.375 1.093583 0.538460
0.750 0.400 1.120420 0.469439
0.750 0.425 1.147775 0.531130
0.750 0.450 1.121962 0.498769
0.750 0.475 1.157691 0.520594
0.750 0.500 1.145637 0.489399
0.750 0.525 1.109177 0.478865
0.750 0.550 1.117559 0.511647
0.750 0.575 1.141657 0.529446
0.750 0.600 1.158113 0.603324
0.750 0.625 1.144558 0.502796
0.750 0.650 1.139666 0.519560
0.750 0.675 1.145852 0.522150
0.750 0.700 1.131980 0.498841
0.750 0.725 1.100960 0.489978
0.750 0.750 1.127658 0.491535
0.750 0.775 1.122759 0.490472
0.750 0.800 1.111486 0.516545
0.750 0.825 1.163572 0.495964
0.750 0.850 1.129290 0.492587
0.750 0.875 1.129019 0.488423
0.750 0.900 1.137806 0.510702
0.750 0.925 1.137180 0.549466
0.750 0.950 1.121411 0.457268
0.750 0.975 1.134093 0.483314
0.750 1.000 1.158358 0.538550
0.775 0.025 1.124675 0.490970
0.775 0.050 1.068784 0.542029
0.775 0.075 1.207216 0.460088
0.775 0.100 1.106967 0.531145
0.775 0.125 1.156608 0.574232
0.775 0.150 1.102082 0.520047
0.775 0.175 1.101249 0.444208
0.775 0.200 1.101477 0.462662
0.775 0.225 1.112751 0.598955
0.775 0.250 1.202268 0.616768
0.775 0.275 1.196631 0.574485
0.775 0.300 1.064915 0.514045
0.775 0.325 1.145022 0.485073
0.775 0.350 1.103074 0.489072
0.775 0.375 1.161984 0.511700
0.775 0.400 1.104175 0.474118
0.775 0.425 1.140999 0.492010
0.775 0.450 1.017384 0.461581
0.775 0.475 1.166714 0.586742
0.775 0.500 1.113288 0.490161
0.775 0.525 1.114956 0.453417
0.775 0.550 1.147003 0.499470
0.775 0.575 1.159529 0.511981
0.775 0.600 1.109957 0.479901
0.775 0.625 1.174484 0.544195
0.775 0.650 1.129314 0.506698
0.775 0.675 1.100313 0.479962
0.775 0.700 1.144069 0.506972
0.775 0.725 1.160866 0.535291
0.775 0.750 1.126176 0.547140
0.775 0.775 1.143694 0.541282
0.775 0.800 1.147735 0.501720
0.775 0.825 1.182561 0.512027
0.775 0.850 1.104218 0.486001
0.775 0.875 1.112483 0.502850
0.775 0.900 1.114714 0.497344
0.775 0.925 1.129779 0.499993
0.775 0.950 1.143897 0.514800
0.775 0.975 1.171019 0.506778
0.775 1.000 1.078127 0.480537
0.800 0.025 1.075503 0.506224
0.800 0.050 1.252111 0.648224
0.800 0.075 1.074572 0.386338
0.800 0.100 1.133562 0.513141
0.800 0.125 1.157562 0.512155
0.800 0.150 1.185805 0.539138
0.800 0.175 1.135975 0.606698
0.800 0.200 1.178327 0.507054
0.800 0.225 1.144439 0.504016
0.800 0.250 1.114673 0.452203
0.800 0.275 1.181477 0.572826
0.800 0.300 1.108822 0.489643
0.800 0.325 1.181493 0.498283
0.800 0.350 1.131070 0.530842
0.800 0.375 1.118818 0.524836
0.800 0.400 1.178098 0.471525
0.800 0.425 1.094165 0.500980
0.800 0.450 1.132383 0.471924
0.800 0.475 1.105361 0.498785
0.800 0.500 1.225217 0.575337
0.800 0.525 1.151082 0.544343
0.800 0.550 1.164178 0.487338
0.800 0.575 1.120186 0.475041
0.800 0.600 1.099765 0.457788
0.800 0.625 1.147878 0.508776
0.800 0.650 1.093371 0.504386
0.800 0.675 1.163187 0.559909
0.800 0.700 1.139491 0.528927
0.800 0.725 1.143216 0.542997
0.800 0.750 1.153189 0.526833
0.800 0.775 1.122761 0.525901
0.800 0.800 1.137785 0.491253
0.800 0.825 1.104518 0.463149
0.800 0.850 1.160695 0.564957
0.800 0.875 1.125118 0.500715
0.800 0.900 1.159801 0.506070
0.800 0.925 1.102222 0.487526
0.800 0.950 1.159727 0.528643
0.800 0.975 1.143647 0.498213
0.800 1.000 1.111949 0.489940
0.825 0.025 1.077596 0.460819
0.825 0.050 1.138973 0.557926
0.825 0.075 1.111512 0.528574
0.825 0.100 1.140953 0.600083
0.825 0.125 1.074100 0.541399
0.825 0.150 1.154566 0.479261
0.825 0.175 1.126441 0.466397
0.825 0.200 1.157221 0.567247
0.825 0.225 1.149159 0.575514
0.825 0.250 1.140376 0.488532
0.825 0.275 1.086853 0.479750
0.825 0.300 1.054604 0.461758
0.825 0.325 1.159100 0.515770
0.825 0.350 1.195333 0.494551
0.825 0.375 1.107349 0.491467
0.825 0.400 1.119626 0.431037
0.825 0.425 1.116108 0.503381
0.825 0.450 1.132150 0.437234
0.825 0.475 1.144789 0.535810
0.825 0.500 1.153863 0.486454
0.825 0.525 1.128638 0.537861
0.825 0.550 1.134207 0.500939
0.825 0.575 1.116161 0.512375
0.825 0.600 1.074840 0.504101
0.825 0.625 1.146074 0.481283
0.825 0.650 1.128349 0.494753
0.825 0.675 1.184132 0.527593
0.825 0.700 1.102830 0.495350
0.825 0.725 1.108221 0.487394
0.825 0.750 1.111944 0.475190
0.825 0.775 1.136254 0.489813
0.825 0.800 1.126837 0.509114
0.825 0.825 1.114130 0.513065
0.825 0.850 1.126754 0.489330
0.825 0.875 1.159411 0.508112
0.825 0.900 1.168912 0.552680
0.825 0.925 1.163204 0.516899
0.825 0.950 1.134716 0.504792
0.825 0.975 1.150500 0.494321
0.825 1.000 1.174289 0.501054
0.850 0.025 1.155446 0.504365
0.850 0.050 1.178618 0.536207
0.850 0.075 1.102473 0.421345
0.850 0.100 1.122273 0.555829
0.850 0.125 1.208791 0.590325
0.850 0.150 1.282473 0.600683
0.850 0.175 1.081685 0.532808
0.850 0.200 1.089754 0.440118
0.850 0.225 1.109837 0.496344
0.850 0.250 1.108723 0.455778
0.850 0.275 1.086633 0.534255
0.850 0.300 1.161455 0.476343
0.850 0.325 1.149957 0.503036
0.850 0.350 1.129986 0.513497
0.850 0.375 1.104978 0.524033
0.850 0.400 1.167302 0.565701
0.850 0.425 1.131231 0.531869
0.850 0.450 1.145608 0.511675
0.850 0.475 1.148566 0.534396
0.850 0.500 1.080436 0.413930
0.850 0.525 1.203648 0.550963
0.850 0.550 1.088728 0.456120
0.850 0.575 1.117765 0.519080
0.850 0.600 1.112105 0.469320
0.850 0.625 1.106392 0.501886
0.850 0.650 1.104943 0.533503
0.850 0.675 1.162074 0.534743
0.850 0.700 1.126446 0.503628
0.850 0.725 1.131365 0.534792
0.850 0.750 1.106074 0.519354
0.850 0.775 1.110958 0.493018
0.850 0.800 1.150110 0.524463
0.850 0.825 1.119898 0.465292
0.850 0.850 1.108753 0.498060
0.850 0.875 1.101051 0.494687
0.850 0.900 1.148040 0.518684
0.850 0.925 1.161877 0.508010
0.850 0.950 1.136198 0.521391
0.850 0.975 1.117473 0.507205
0.850 1.000 1.115084 0.505796
0.875 0.025 1.156117 0.657544
0.875 0.050 1.080586 0.479748
0.875 0.075 1.118708 0.465817
0.875 0.100 1.179058 0.563099
0.875 0.125 1.197203 0.464146
0.875 0.150 1.113189 0.582130
0.875 0.175 1.121537 0.415359
0.875 0.200 1.215494 0.524093
0.875 0.225 1.124030 0.464503
0.875 0.250 1.150953 0.473009
0.875 0.275 1.163231 0.617481
0.875 0.300 1.113630 0.475787
0.875 0.325 1.116763 0.485835
0.875 0.350 1.053485 0.486607
0.875 0.375 1.148358 0.497511
0.875 0.400 1.129820 0.510001
0.875 0.425 1.147084 0.554592
0.875 0.450 1.130213 0.571301
0.875 0.475 1.208676 0.570142
0.875 0.500 1.108132 0.459399
0.875 0.525 1.134109 0.480955
0.875 0.550 1.112962 0.516078
0.875 0.575 1.157041 0.495055
0.875 0.600 1.141364 0.564556
0.875 0.625 1.192831 0.540772
0.875 0.650 1.104742 0.459154
0.875 0.675 1.143486 0.497642
0.875 0.700 1.162051 0.538078
0.875 0.725 1.115454 0.489312
0.875 0.750 1.133016 0.518300
0.875 0.775 1.121008 0.482919
0.875 0.800 1.115863 0.468927
0.875 0.825 1.136559 0.492740
0.875 0.850 1.105295 0.479922
0.875 0.875 1.070198 0.466734
0.875 0.900 1.151498 0.527604
0.875 0.925 1.151217 0.508599
0.875 0.950 1.117563 0.502132
0.875 0.975 1.110086 0.470637
0.875 1.000 1.125731 0.498490
0.900 0.025 1.215685 0.612511
0.900 0.050 1.273566 0.548669
0.900 0.075 1.191799 0.635958
0.900 0.100 1.076762 0.467005
0.900 0.125 1.135434 0.496645
0.900 0.150 1.098515 0.439466
0.900 0.175 1.152478 0.589015
0.900 0.200 1.240134 0.631893
0.900 0.225 1.127013 0.474730
0.900 0.250 1.202522 0.560918
0.900 0.275 1.108701 0.494945
0.900 0.300 1.093719 0.457371
0.900 0.325 1.135136 0.525506
0.900 0.350 1.137359 0.497404
0.900 0.375 1.165148 0.549608
0.900 0.400 1.147655 0.558805
0.900 0.425 1.210180 0.534892
0.900 0.450 1.164609 0.568983
0.900 0.475 1.143930 0.524250
0.900 0.500 1.178979 0.499058
0.900 0.525 1.164059 0.484203
0.900 0.550 1.130137 0.526818
0.900 0.575 1.123272 0.505118
0.900 0.600 1.156672 0.533939
0.900 0.625 1.106833 0.488005
0.900 0.650 1.157683 0.488928
0.900 0.675 1.138203 0.533650
0.900 0.700 1.148872 0.467509
0.900 0.725 1.111144 0.490985
0.900 0.750 1.111097 0.496064
0.900 0.775 1.124653 0.494134
0.900 0.800 1.160748 0.540788
0.900 0.825 1.074826 0.448777
0.900 0.850 1.134760 0.517440
0.900 0.875 1.125006 0.500698
0.900 0.900 1.147712 0.520669
0.900 0.925 1.125247 0.494546
0.900 0.950 1.092833 0.464972
0.900 0.975 1.121597 0.515096
0.900 1.000 1.102402 0.509484
0.925 0.025 1.212830 0.537954
0.925 0.050 1.086873 0.569712
0.925 0.075 1.165642 0.530727
0.925 0.100 1.057113 0.395378
0.925 0.125 1.100502 0.429017
0.925 0.150 1.173002 0.427085
0.925 0.175 1.145053 0.514791
0.925 0.200 1.205371 0.518892
0.925 0.225 1.125356 0.537751
0.925 0.250 1.259629 0.567777
0.925 0.275 1.149387 0.517702
0.925 0.300 1.131576 0.547863
0.925 0.325 1.165526 0.461932
0.925 0.350 1.169534 0.503780
0.925 0.375 1.159711 0.538374
0.925 0.400 1.139409 0.483676
0.925 0.425 1.105524 0.493429
0.925 0.450 1.146815 0.560312
0.925 0.475 1.126004 0.502588
0.925 0.500 1.121108 0.535617
0.925 0.525 1.144311 0.493099
0.925 0.550 1.127997 0.508575
0.925 0.575 1.152813 0.547440
0.925 0.600 1.112316 0.505830
0.925 0.625 1.119223 0.496484
0.925 0.650 1.138767 0.526021
0.925 0.675 1.138767 0.526021
0.925 0.700 1.100601 0.476589
0.925 0.725 1.133146 0.534176
0.925 0.750 1.155665 0.542940
0.925 0.775 1.123803 0.476674
0.925 0.800 1.098020 0.504096
0.925 0.825 1.148508 0.493423
0.925 0.850 1.122308 0.471602
0.925 0.875 1.115912 0.492471
0.925 0.900 1.122150 0.514406
0.925 0.925 1.097186 0.493001
0.925 0.950 1.122297 0.525021
0.925 0.975 1.135253 0.516049
0.925 1.000 1.097240 0.471176
0.950 0.025 1.139389 0.484658
0.950 0.050 1.079828 0.548503
0.950 0.075 1.235949 0.656905
0.950 0.100 1.077052 0.551440
0.950 0.125 1.042066 0.403485
0.950 0.150 1.112555 0.446177
0.950 0.175 1.151295 0.528686
0.950 0.200 1.140448 0.509792
0.950 0.225 1.138413 0.468655
0.950 0.250 1.144862 0.495553
0.950 0.275 1.107844 0.468940
0.950 0.300 1.150597 0.515926
0.950 0.325 1.204562 0.507588
0.950 0.350 1.156058 0.563346
0.950 0.375 1.164421 0.516774
0.950 0.400 1.175548 0.534987
0.950 0.425 1.114547 0.422402
0.950 0.450 1.105283 0.466830
0.950 0.475 1.107373 0.477043
0.950 0.500 1.148310 0.538262
0.950 0.525 1.153369 0.511677
0.950 0.550 1.142250 0.488290
0.950 0.575 1.172939 0.526630
0.950 0.600 1.167958 0.482068
0.950 0.625 1.143357 0.542935
0.950 0.650 1.122610 0.516583
0.950 0.675 1.119309 0.564332
0.950 0.700 1.110827 0.494744
0.950 0.725 1.119400 0.467453
0.950 0.750 1.133949 0.542524
0.950 0.775 1.125202 0.504964
0.950 0.800 1.115554 0.461008
0.950 0.825 1.132683 0.526281
0.950 0.850 1.137188 0.536950
0.950 0.875 1.120031 0.497189
0.950 0.900 1.169390 0.531766
0.950 0.925 1.133805 0.512984
0.950 0.950 1.132445 0.533906
0.950 0.975 1.141270 0.517721
0.950 1.000 1.145580 0.526788
0.975 0.025 1.212907 0.573301
0.975 0.050 1.113752 0.597726
0.975 0.075 1.115755 0.506272
0.975 0.100 1.113664 0.469950
0.975 0.125 1.109492 0.494208
0.975 0.150 1.136959 0.545795
0.975 0.175 1.112225 0.513885
0.975 0.200 1.149621 0.527024
0.975 0.225 1.142036 0.485027
0.975 0.250 1.097986 0.432400
0.975 0.275 1.158075 0.478902
0.975 0.300 1.129120 0.528975
0.975 0.325 1.169939 0.527764
0.975 0.350 1.162192 0.548125
0.975 0.375 1.164559 0.533596
0.975 0.400 1.113513 0.451113
0.975 0.425 1.114282 0.467410
0.975 0.450 1.130243 0.538181
0.975 0.475 1.115503 0.454254
0.975 0.500 1.150702 0.499018
0.975 0.525 1.106202 0.481416
0.975 0.550 1.174443 0.532841
0.975 0.575 1.167121 0.514740
0.975 0.600 1.164328 0.512573
0.975 0.625 1.108480 0.500848
0.975 0.650 1.167001 0.482340
0.975 0.675 1.148944 0.525290
0.975 0.700 1.148961 0.536134
0.975 0.725 1.170325 0.537347
0.975 0.750 1.091724 0.453563
0.975 0.775 1.136342 0.484840
0.975 0.800 1.180646 0.502646
0.975 0.825 1.101383 0.471926
0.975 0.850 1.171099 0.536396
0.975 0.875 1.109695 0.498243
0.975 0.900 1.144078 0.543372
0.975 0.925 1.157734 0.503199
0.975 0.950 1.172573 0.534045
0.975 0.975 1.144710 0.559524
0.975 1.000 1.121632 0.495340
1.000 0.025 1.049300 0.443592
1.000 0.050 1.135079 0.555529
1.000 0.075 1.206519 0.593225
1.000 0.100 1.125408 0.401461
1.000 0.125 1.108889 0.611054
1.000 0.150 1.159071 0.555314
1.000 0.175 1.140891 0.534728
1.000 0.200 1.092269 0.467019
1.000 0.225 1.159909 0.508343
1.000 0.250 1.151115 0.504280
1.000 0.275 1.213517 0.539337
1.000 0.300 1.177453 0.521270
1.000 0.325 1.168198 0.556062
