lengthscale l2regularizer bma_mean_rmse_mean bma_mean_rmse_median bma_mean_std bma_mean_cov nll_bma_mean_mean nll_bma_mean_median nll_bma_mean_std 
0.225 1.55 1.1604925 1.1238168 0.49138436 0.9215686274509803 1.2607296 1.0279764 0.46080777
0.225 1.5 1.154219 1.1232585 0.4950849 0.9215686274509803 1.2638179 1.0278848 0.46189466
0.225 1.75 1.162063 1.1223426 0.4935915 0.9215686274509803 1.2494582 1.0246843 0.440184
0.225 0.5 1.193256 1.1141324 0.43331844 0.9019607843137255 1.2699845 1.0533009 0.4520181
0.225 0.4 1.1737112 1.0854009 0.36748075 0.8823529411764706 1.2516385 1.0445276 0.41763192
0.225 0.8 1.2084907 1.1153806 0.41489843 0.8823529411764706 1.2928402 1.1052442 0.4387709
0.225 0.65 1.2577823 1.2207867 0.3920185 0.9019607843137255 1.3055843 1.0963995 0.45215523
0.225 0.75 1.2157692 1.1150227 0.40691963 0.8823529411764706 1.2846742 1.0847695 0.4364671
0.225 1.45 1.1492177 1.1195607 0.49623042 0.9215686274509803 1.2661327 1.0273905 0.4603095
0.225 0.7 1.2254992 1.1224808 0.39902118 0.9019607843137255 1.2765278 1.0784755 0.42396736
0.2 1.45 1.1541847 1.1167303 0.5113291 0.9215686274509803 1.2549059 1.0557697 0.45103666
0.225 1.05 1.1597834 1.115839 0.4740643 0.9215686274509803 1.2487057 1.0756335 0.42357
0.225 1.0 1.1655842 1.1158917 0.47608718 0.9215686274509803 1.2534771 1.1061882 0.42299038
0.175 0.7 1.1933557 1.1070081 0.5359087 0.8823529411764706 1.319677 1.1225398 0.5229978
0.2 1.1 1.1591126 1.1221268 0.4963409 0.9215686274509803 1.3148535 1.1022508 0.57736945
0.2 1.05 1.1559951 1.1117269 0.5290652 0.9215686274509803 1.2726859 1.0889534 0.49483672
0.225 0.85 1.168512 1.1211805 0.4685796 0.9215686274509803 1.258402 1.0931045 0.44345978
0.225 1.6 1.1551598 1.121548 0.49592236 0.9215686274509803 1.255251 1.0272101 0.46644497
0.25 0.55 1.148549 1.1217378 0.43204558 0.9019607843137255 1.202121 1.0172791 0.43215364
0.25 0.2 1.07806 1.0016043 0.5211464 0.8823529411764706 1.2556193 1.0385151 0.4632606
0.275 0.4 1.1240014 1.0392219 0.36716962 0.8823529411764706 1.2315449 1.031641 0.45155126
0.275 0.45 1.132219 1.094607 0.37245154 0.8823529411764706 1.2338052 1.0758753 0.43759412
0.225 1.65 1.16932 1.1229811 0.4831411 0.9215686274509803 1.2827779 1.0328227 0.4572336
0.225 0.55 1.1863333 1.1136717 0.44318104 0.9019607843137255 1.2347385 1.0318673 0.4222876
0.2 1.3 1.1579804 1.117812 0.49454075 0.9215686274509803 1.267748 1.0985792 0.44647536
0.2 1.65 1.1508452 1.113519 0.51563394 0.9215686274509803 1.2358717 1.0488726 0.44559637
0.2 1.5 1.1534542 1.1173074 0.5112305 0.9215686274509803 1.2500126 1.0546684 0.45982683
0.2 1.6 1.154152 1.1198058 0.51180905 0.9215686274509803 1.2586957 1.0495238 0.4594521
0.2 1.35 1.1504853 1.1162827 0.5122351 0.9215686274509803 1.2464889 1.0586843 0.44596043
0.225 1.7 1.1618261 1.1211534 0.49244577 0.9215686274509803 1.2676485 1.0268279 0.46435368
0.2 1.8 1.150288 1.115869 0.5323981 0.9215686274509803 1.2311965 1.0493574 0.4545789
0.175 1.0 1.2240119 1.1645157 0.4548148 0.8823529411764706 1.367094 1.0909576 0.62971103
0.25 0.9 1.1680317 1.1211054 0.3484795 0.8823529411764706 1.2809752 1.1101674 0.42861867
0.2 1.55 1.1531552 1.1189232 0.50845397 0.9215686274509803 1.2583193 1.072243 0.44088662
0.25 0.75 1.1405946 1.1252052 0.37569362 0.9019607843137255 1.2443818 1.0707662 0.43142095
0.2 1.95 1.1524197 1.1194341 0.5126726 0.9215686274509803 1.2462236 1.0520105 0.45337394
0.225 0.05 1.1161227 1.0788145 0.48839772 0.9411764705882353 1.3961965 1.0658481 0.6178151
0.2 2.0 1.1537279 1.1174093 0.5194699 0.9215686274509803 1.2394975 1.0514542 0.44883814
0.225 0.1 1.0648384 1.057423 0.4329498 0.8823529411764706 1.3852979 1.0675757 0.6536824
0.2 1.9 1.1560899 1.1167815 0.5230553 0.9215686274509803 1.2360328 1.0513318 0.44394788
0.25 0.25 1.0794026 1.0081439 0.40342683 0.8823529411764706 1.225639 1.0515414 0.45066485
0.25 0.95 1.1456697 1.1184751 0.37606502 0.9019607843137255 1.2655131 1.1095778 0.4304772
0.2 0.3 1.1126915 1.040629 0.488021 0.9215686274509803 1.3219513 1.0795882 0.58931744
0.2 0.35 1.1388646 1.0416178 0.5105872 0.9215686274509803 1.3257298 1.0958848 0.5719379
0.25 1.0 1.1748012 1.1164926 0.39435953 0.8823529411764706 1.2685332 1.0859014 0.43263435
0.25 0.85 1.1438378 1.1238127 0.4176024 0.9215686274509803 1.2397779 1.0374508 0.42409107
0.225 0.45 1.1546843 1.0714098 0.4647045 0.9019607843137255 1.2249315 1.020685 0.4266562
0.25 1.15 1.1572728 1.116961 0.40524822 0.9019607843137255 1.2454005 1.0708476 0.41550273
0.25 1.05 1.1404333 1.1214306 0.4341607 0.9019607843137255 1.2447761 1.0592164 0.43239158
0.25 1.2 1.1316711 1.1195536 0.40970168 0.9019607843137255 1.2336608 1.0506258 0.4351133
0.25 1.6 1.1434691 1.1212616 0.43705487 0.9215686274509803 1.2212161 1.046839 0.42036623
0.225 1.2 1.1492141 1.1186848 0.48633552 0.9215686274509803 1.248429 1.024607 0.4532827
0.225 0.9 1.1712303 1.1198194 0.45204315 0.9215686274509803 1.282223 1.1073552 0.45149294
0.225 1.1 1.1437289 1.1199208 0.4968305 0.9215686274509803 1.2291983 1.0213261 0.45255402
0.225 1.25 1.1447927 1.1208031 0.49106616 0.9215686274509803 1.2389451 1.0234654 0.44865516
0.25 1.1 1.1354349 1.1196599 0.4237995 0.9019607843137255 1.2469176 1.0591381 0.43018064
0.25 1.65 1.1354988 1.121616 0.39541447 0.9215686274509803 1.232584 1.0680342 0.4210777
0.225 1.15 1.1401328 1.1205034 0.4900032 0.9215686274509803 1.2464808 1.0295246 0.46090233
0.275 0.5 1.1208438 1.0967983 0.3924221 0.9019607843137255 1.2342404 1.0382168 0.43326873
0.225 2.0 1.1642355 1.1206834 0.49232936 0.9215686274509803 1.2610596 1.0235188 0.44751868
0.225 1.8 1.1731259 1.1209421 0.48033893 0.9215686274509803 1.2766112 1.0327998 0.43406743
0.225 0.95 1.1595944 1.1194912 0.4692301 0.9215686274509803 1.2576957 1.0891987 0.4284485
0.25 1.45 1.1690238 1.1215571 0.38458192 0.9019607843137255 1.2752873 1.1000414 0.42864606
0.25 2.0 1.1292526 1.1234554 0.36727276 0.9019607843137255 1.2366773 1.043138 0.4294933
0.25 0.1 1.0307403 1.0167141 0.39955005 0.9019607843137255 1.3544397 1.0341551 0.59676
0.25 0.15 1.08346 1.0055037 0.5295843 0.8823529411764706 1.2307394 1.0485313 0.44451493
0.25 0.8 1.1365494 1.1186464 0.39721265 0.9215686274509803 1.2536092 1.0362343 0.4419153
0.225 1.4 1.1588441 1.1238583 0.48970434 0.9215686274509803 1.2795707 1.0264399 0.46901518
0.275 0.95 1.0869609 1.1071303 0.42460367 0.9019607843137255 1.1868877 0.9890069 0.44355986
0.225 1.35 1.1519887 1.1185517 0.49129266 0.9215686274509803 1.2555314 1.0304055 0.45254162
0.275 0.85 1.1075183 1.0988374 0.39949945 0.9019607843137255 1.2061682 1.0330341 0.43743268
0.25 0.45 1.1436676 1.0992829 0.41210163 0.8823529411764706 1.2269274 1.0546107 0.42935023
0.25 0.35 1.0976663 1.0516274 0.36144543 0.8823529411764706 1.24814 1.0703832 0.45862395
0.25 0.5 1.1147236 1.1025326 0.43740407 0.9019607843137255 1.2061244 0.99219537 0.44015488
0.25 0.4 1.109537 1.0340278 0.42265224 0.9019607843137255 1.2012032 1.0442269 0.41815913
0.3 1.1 1.167334 1.1184285 0.3663699 0.9019607843137255 1.2161852 0.99962497 0.43949038
0.3 1.15 1.1668681 1.1180441 0.3795623 0.9019607843137255 1.2091953 1.0028019 0.44311994
0.275 1.0 1.1131544 1.103899 0.39147422 0.9019607843137255 1.2159696 1.0477513 0.432876
0.25 0.65 1.1391246 1.115868 0.42198792 0.9019607843137255 1.2117075 1.0182754 0.44137228
0.25 0.7 1.1383052 1.120291 0.42188942 0.9215686274509803 1.2213992 1.0384192 0.42849135
0.2 1.75 1.1513548 1.1174208 0.5239471 0.9215686274509803 1.2483796 1.0480623 0.4505676
0.25 0.6 1.1124701 1.124517 0.4287409 0.9019607843137255 1.1987284 1.005398 0.44155633
0.2 0.4 1.1458482 1.1090912 0.52418965 0.9215686274509803 1.3457087 1.1147622 0.59053504
0.25 0.3 1.132157 1.1089942 0.33443835 0.8823529411764706 1.2599735 1.1138351 0.4241603
0.275 1.45 1.1419321 1.116043 0.36885127 0.8823529411764706 1.2392453 1.0401967 0.43593517
0.2 0.5 1.2099818 1.111562 0.55821747 0.9215686274509803 1.3669214 1.1505857 0.5726791
0.2 0.45 1.1745557 1.0854429 0.5103447 0.8823529411764706 1.3534971 1.1424527 0.58876663
0.25 0.05 1.0935782 1.1283941 0.5075211 0.9019607843137255 1.4192747 1.0664208 0.7444252
0.2 0.55 1.2211875 1.1308581 0.5543374 0.8823529411764706 1.2970936 1.0987716 0.4443179
0.275 0.55 1.1254082 1.1010926 0.37129813 0.8823529411764706 1.2271198 1.054043 0.42366758
0.25 1.7 1.1321512 1.1224991 0.3929162 0.9215686274509803 1.2272931 1.0455611 0.42521837
0.275 1.9 1.1391279 1.121521 0.39799422 0.9019607843137255 1.215916 1.0312274 0.4266544
0.25 1.75 1.1465759 1.1227636 0.40555742 0.9019607843137255 1.2368368 1.0554534 0.4224761
0.25 1.85 1.1286956 1.1226858 0.40733418 0.9215686274509803 1.2231821 1.0489672 0.42555708
0.3 0.05 1.0382694 1.0700864 0.45412147 0.9019607843137255 1.2697853 0.98810685 0.57051367
0.3 0.2 1.0162417 1.0088773 0.42284903 0.9019607843137255 1.2313337 0.9945309 0.51155293
0.275 0.2 1.0944558 1.0425137 0.52315795 0.8823529411764706 1.2289535 1.0404079 0.46566674
0.275 0.25 1.0904087 1.023548 0.37855065 0.8823529411764706 1.2301415 1.0472724 0.42999625
0.275 0.15 1.0421056 1.0179126 0.4369301 0.9019607843137255 1.2794155 0.98777074 0.5262375
0.275 0.1 1.018981 0.97684216 0.48870546 0.9215686274509803 1.2157918 1.0086083 0.4856875
0.3 0.1 0.9777401 0.9992639 0.46207568 0.9215686274509803 1.1923577 0.97378737 0.5175081
0.275 0.05 1.1037092 1.0941656 0.4755012 0.9019607843137255 1.3152137 1.0611415 0.5597109
0.2 0.6 1.209088 1.1239011 0.4817675 0.9019607843137255 1.3180085 1.1327517 0.47520274
0.275 0.7 1.1183311 1.1147867 0.4282924 0.9019607843137255 1.1991992 1.011712 0.42806345
0.275 1.75 1.1507181 1.1181438 0.36845922 0.8823529411764706 1.2369461 1.024394 0.42758682
0.25 1.9 1.1243876 1.1247542 0.387468 0.9215686274509803 1.2241204 1.0453857 0.42878762
0.25 1.4 1.1359521 1.1213489 0.44570813 0.9215686274509803 1.2212267 1.0101955 0.42755744
0.3 1.0 1.144112 1.1176755 0.39040866 0.9019607843137255 1.2153261 1.0084212 0.43626767
0.275 0.3 1.1135249 1.0465384 0.34374243 0.8823529411764706 1.2797697 1.0981724 0.4820792
0.3 0.65 1.1932117 1.1244011 0.35099083 0.9019607843137255 1.2379593 1.0813415 0.41972104
0.225 1.3 1.1523501 1.1192317 0.49312723 0.9215686274509803 1.2649851 1.0271685 0.4652043
0.275 0.35 1.1662806 1.1325662 0.35745573 0.8823529411764706 1.3148803 1.1330745 0.46541354
0.3 1.05 1.1609215 1.1152973 0.37584955 0.9019607843137255 1.2086302 0.99771285 0.44221085
0.3 1.7 1.1814079 1.1186485 0.3737715 0.9019607843137255 1.2097132 0.989945 0.42529133
0.3 0.3 1.1253906 1.0471172 0.34757957 0.8823529411764706 1.2591366 1.0613352 0.43639815
0.275 0.75 1.107207 1.1246041 0.4049398 0.9019607843137255 1.1963509 0.9988261 0.43266836
0.275 0.8 1.1048464 1.1132709 0.3975056 0.9019607843137255 1.2210774 1.0422819 0.43628284
0.275 1.4 1.1026951 1.1119885 0.40711695 0.9019607843137255 1.2038022 1.0299823 0.43701228
0.3 0.15 0.9844896 1.002382 0.45615244 0.9019607843137255 1.1783684 0.98054594 0.47845483
0.325 1.25 1.1757876 1.1424439 0.3393971 0.8823529411764706 1.2147781 1.0168036 0.4231776
0.3 0.75 1.1428188 1.1118459 0.37397593 0.9019607843137255 1.2055147 1.0185894 0.4285459
0.275 1.5 1.1323329 1.1180545 0.38452643 0.9019607843137255 1.2204877 1.0400125 0.42331627
0.3 0.95 1.161899 1.1173489 0.37738702 0.9019607843137255 1.2328286 1.0110792 0.4380874
0.35 1.0 1.124508 1.118284 0.35335803 0.8823529411764706 1.1831404 0.99380755 0.42645428
0.35 1.05 1.1718103 1.2052457 0.3100622 0.8823529411764706 1.2134528 1.0060438 0.42160308
0.275 1.1 1.1081673 1.1149776 0.4039847 0.9019607843137255 1.2067064 1.0306216 0.4388498
0.275 1.25 1.114342 1.1144081 0.39136687 0.9019607843137255 1.2117238 1.020739 0.43532625
0.275 1.3 1.1354276 1.1161016 0.37194368 0.8823529411764706 1.2236271 1.0253675 0.43413258
0.275 1.85 1.1395208 1.1197238 0.3649335 0.8823529411764706 1.2295924 1.0204196 0.42802638
0.325 0.35 1.136994 1.0557486 0.30273685 0.9019607843137255 1.2413819 1.0757358 0.43882775
0.3 0.35 1.1938689 1.2047043 0.32450286 0.9019607843137255 1.2784054 1.1097207 0.45056492
0.275 0.9 1.1055204 1.0990567 0.39409772 0.9019607843137255 1.2229054 1.0478095 0.4326207
0.275 1.55 1.1365298 1.1173615 0.38001537 0.9019607843137255 1.226819 1.0302278 0.42316747
0.275 1.95 1.1431671 1.1190583 0.37293443 0.9019607843137255 1.2295928 1.0219991 0.42738593
0.325 0.65 1.1542767 1.142543 0.3278731 0.9019607843137255 1.2186564 1.0188891 0.43090954
0.325 0.85 1.1870881 1.1634831 0.34500465 0.9019607843137255 1.2052981 1.0174717 0.4334091
0.275 1.7 1.1516829 1.1180911 0.36776602 0.8823529411764706 1.2341926 1.0288867 0.4270005
0.3 1.35 1.1504422 1.1130848 0.3848992 0.9019607843137255 1.1967345 0.9899589 0.42824543
0.3 0.8 1.1806418 1.1473789 0.34859797 0.8823529411764706 1.2365972 1.0689168 0.430101
0.325 0.95 1.1784751 1.1507423 0.3784097 0.9019607843137255 1.2127253 0.9833238 0.4401063
0.325 0.7 1.1606135 1.139245 0.3326255 0.8823529411764706 1.2162179 1.0234847 0.432806
0.275 1.8 1.1551968 1.1170764 0.36435056 0.8823529411764706 1.2411858 1.0297549 0.42581862
0.325 1.5 1.1578188 1.1161772 0.35876846 0.9019607843137255 1.2250255 1.0530114 0.41816583
0.325 1.15 1.1924886 1.1592515 0.3514235 0.9019607843137255 1.2121521 1.0053194 0.4230829
0.3 1.3 1.1438228 1.1161283 0.40076092 0.9019607843137255 1.1923156 1.0007497 0.43061823
0.325 1.6 1.1827632 1.1408982 0.33805615 0.9019607843137255 1.2118841 1.0183315 0.42588428
0.3 0.25 1.062323 1.053045 0.35711655 0.9019607843137255 1.21783 1.0376139 0.41443428
0.325 0.8 1.1476448 1.1110965 0.3656169 0.9019607843137255 1.2029012 1.0081283 0.43524206
0.35 0.55 1.1208218 1.1074486 0.37500077 0.9019607843137255 1.1995791 1.0220759 0.42747357
0.3 0.5 1.1751617 1.121952 0.34630948 0.9019607843137255 1.2418617 1.0565305 0.42092663
0.3 1.2 1.177188 1.1197382 0.3760617 0.9019607843137255 1.223823 1.0185467 0.43852606
0.3 1.75 1.1983252 1.1180929 0.3911734 0.8823529411764706 1.2008654 0.9935905 0.42968658
0.35 0.1 0.9371862 0.8852868 0.46031615 0.9019607843137255 1.1603936 0.97848076 0.4364809
0.35 0.15 0.9929745 1.0214016 0.44455162 0.9019607843137255 1.1685559 0.96487176 0.470294
0.3 1.9 1.2161028 1.1582499 0.37722623 0.8823529411764706 1.2200364 0.9836968 0.43555552
0.325 1.4 1.1727785 1.118849 0.34455565 0.9019607843137255 1.2257124 1.0568354 0.4175234
0.275 1.6 1.1371092 1.117841 0.38464642 0.8823529411764706 1.2171901 1.0260733 0.42543575
0.25 1.95 1.1203545 1.1249392 0.3995152 0.9215686274509803 1.2167449 1.0421906 0.43014434
0.35 0.5 1.1332163 1.1118982 0.34115654 0.8823529411764706 1.2056392 1.025751 0.41486093
0.3 1.85 1.1873533 1.1189318 0.38274974 0.9019607843137255 1.2066865 0.9954604 0.43185297
0.325 0.3 1.0973521 1.047674 0.36055368 0.9215686274509803 1.273994 1.0222938 0.4649046
0.3 1.8 1.1875668 1.118676 0.4021049 0.8823529411764706 1.1963364 0.98784614 0.4330125
0.325 0.4 1.1624051 1.1147624 0.30768147 0.9019607843137255 1.2497582 1.0868348 0.4209
0.35 1.1 1.17509 1.2030925 0.30810618 0.8823529411764706 1.2125862 1.0152082 0.4224945
0.325 1.55 1.1640114 1.1181797 0.3550808 0.9019607843137255 1.2107302 1.0095077 0.42277297
0.35 0.45 1.127268 1.1016675 0.33663023 0.8823529411764706 1.206271 1.0251756 0.4304607
0.35 1.3 1.1534593 1.1613729 0.32224557 0.8823529411764706 1.2018387 0.9876481 0.43095613
0.325 1.35 1.1966467 1.1868864 0.33450922 0.9019607843137255 1.224723 1.0411677 0.41690347
0.3 1.5 1.1652781 1.1167833 0.39682764 0.9019607843137255 1.1977406 0.9923867 0.42625225
0.325 0.9 1.1678417 1.1209707 0.35970756 0.9019607843137255 1.2412788 1.0543731 0.4285076
0.3 1.4 1.1502415 1.1143475 0.38020575 0.9019607843137255 1.1828942 0.98994637 0.42988545
0.325 1.05 1.1625451 1.1216636 0.37749597 0.9019607843137255 1.2141466 0.9963863 0.43297544
0.3 1.45 1.1763891 1.1147299 0.37059432 0.9019607843137255 1.1917268 0.99160504 0.43239832
0.35 1.9 1.1376287 1.1310174 0.33377028 0.8823529411764706 1.1944431 0.96958244 0.43717077
0.3 1.6 1.1861775 1.117407 0.37587845 0.9019607843137255 1.2015712 0.99245447 0.42940846
0.375 0.45 1.1148192 1.0516121 0.3349386 0.8823529411764706 1.1980933 1.0022202 0.44306883
0.275 1.65 1.159911 1.1207228 0.35315844 0.8823529411764706 1.2482529 1.0306098 0.42503
0.325 0.25 1.042929 1.0258629 0.38792172 0.9215686274509803 1.197452 0.96096915 0.47361726
0.3 2.0 1.1928735 1.117066 0.40554664 0.8823529411764706 1.1958367 0.9835612 0.43704915
0.325 0.2 0.9938907 1.0315967 0.38863763 0.9019607843137255 1.1632038 0.9372963 0.4686151
0.4 1.4 1.1798573 1.21667 0.32583582 0.8823529411764706 1.190864 0.9698559 0.42542252
0.4 1.45 1.1802412 1.2161554 0.3251916 0.8823529411764706 1.2030492 0.97000265 0.45427415
0.325 0.05 1.0092307 1.0416253 0.461526 0.9019607843137255 1.2306019 0.97793144 0.5550593
0.325 0.1 0.9817094 0.9833237 0.47989783 0.9019607843137255 1.1805291 0.97340214 0.49325505
0.3 1.95 1.2063745 1.1195002 0.38998663 0.8823529411764706 1.2029747 0.98373055 0.43665007
0.35 1.95 1.1643828 1.1928909 0.31387335 0.8823529411764706 1.2162312 0.97505945 0.43536058
0.375 0.9 1.1520895 1.1130462 0.34007335 0.8823529411764706 1.1925508 0.9998661 0.42093015
0.325 1.95 1.1572748 1.1206691 0.33963495 0.9019607843137255 1.2076365 1.0042384 0.4337945
0.375 1.0 1.1489364 1.1136539 0.341584 0.8823529411764706 1.1886295 0.99080503 0.42311054
0.35 0.65 1.1335152 1.1098344 0.38214558 0.9019607843137255 1.1982882 1.0173779 0.4304441
0.325 0.15 0.98809904 1.0215489 0.43352845 0.9019607843137255 1.1832323 0.9615872 0.49596074
0.3 0.85 1.1586998 1.1136941 0.37731943 0.9019607843137255 1.2088218 1.0137199 0.43478888
0.325 0.45 1.1453142 1.1194756 0.31339192 0.8823529411764706 1.2270288 1.0669061 0.41522264
0.325 0.55 1.1427664 1.119488 0.32777643 0.8823529411764706 1.2241753 1.0394938 0.43011516
0.325 0.5 1.1529462 1.165209 0.31568518 0.8823529411764706 1.2301965 1.0408804 0.4181332
0.325 1.2 1.1714209 1.117192 0.36287767 0.9019607843137255 1.2121811 1.0104698 0.42252576
0.35 0.35 1.1197766 1.0621257 0.34067425 0.9019607843137255 1.2267318 1.0374098 0.43802705
0.375 1.05 1.1483206 1.1145945 0.3472104 0.8823529411764706 1.1921536 0.9888844 0.42266774
0.325 1.9 1.1722065 1.1246188 0.32892966 0.9019607843137255 1.2108202 1.0111823 0.43288103
0.325 1.0 1.191539 1.1572542 0.35493425 0.9019607843137255 1.2116964 1.007618 0.4335343
0.275 1.2 1.1147678 1.1166152 0.3945188 0.9019607843137255 1.2007028 1.0170977 0.43958583
0.35 0.2 1.003766 1.0319338 0.3730182 0.9019607843137255 1.1581082 0.9569477 0.46176183
0.325 1.3 1.1878401 1.1394424 0.3447827 0.9019607843137255 1.2271132 1.047523 0.4185706
0.35 0.6 1.1261789 1.1155663 0.36340886 0.8823529411764706 1.1999863 1.0154402 0.4301759
0.35 0.3 1.0564482 1.0611995 0.38861445 0.9215686274509803 1.2216952 0.9761315 0.46348226
0.4 0.95 1.1662495 1.1529645 0.32254604 0.8823529411764706 1.1844383 0.9765917 0.4222431
0.375 2.0 1.1825653 1.2122539 0.32239625 0.8823529411764706 1.2068388 0.9799676 0.44320145
0.35 1.25 1.1471306 1.1228309 0.32284018 0.8823529411764706 1.213874 1.0179996 0.42843163
0.35 1.35 1.1398145 1.1174328 0.32971814 0.8823529411764706 1.1974913 0.98838735 0.42861575
0.325 1.45 1.20761 1.1938846 0.32118544 0.9019607843137255 1.2351573 1.0643015 0.41689792
0.375 0.35 1.1045119 1.0532372 0.33555228 0.8823529411764706 1.1943119 0.98645085 0.44737667
0.35 1.4 1.1425983 1.1196835 0.3258413 0.8823529411764706 1.2002255 0.9924691 0.4318333
0.35 0.75 1.1385305 1.1142174 0.35107473 0.9019607843137255 1.1884853 0.9849805 0.4393561
0.35 0.7 1.168643 1.1321127 0.34605408 0.9019607843137255 1.2019333 0.9842673 0.42194515
0.325 2.0 1.1581448 1.1205745 0.34403998 0.9019607843137255 1.2103353 1.0183678 0.43102795
0.325 1.65 1.1828843 1.1477292 0.33647338 0.9019607843137255 1.210763 1.01222 0.42635617
0.35 0.05 0.9708548 0.9931194 0.46856263 0.9215686274509803 1.1787219 0.981884 0.46595964
0.4 0.25 1.0670605 1.0386672 0.305775 0.8823529411764706 1.1860553 0.9784101 0.45340502
0.4 0.45 1.1247156 1.0529481 0.31828663 0.8823529411764706 1.2480724 1.0566142 0.46499658
0.35 0.25 1.0297934 1.0444655 0.36662066 0.9019607843137255 1.1890281 0.9742662 0.45817325
0.325 1.1 1.1944203 1.1613575 0.35115317 0.9019607843137255 1.2217182 1.0143425 0.43413895
0.35 0.4 1.1096532 1.0547972 0.3337204 0.8823529411764706 1.232462 1.0249939 0.44112954
0.325 1.8 1.1610677 1.1184202 0.34758517 0.9019607843137255 1.20554 1.0040492 0.43005475
0.325 1.85 1.1574482 1.1208041 0.34404555 0.9019607843137255 1.2097076 1.0132388 0.42983744
0.375 0.7 1.1695908 1.1529745 0.33311927 0.8823529411764706 1.2103429 1.001743 0.4289594
0.325 1.7 1.1787474 1.1365927 0.33388957 0.9019607843137255 1.2125522 1.01911 0.4246064
0.275 2.0 1.1458658 1.1176834 0.3684601 0.9019607843137255 1.232338 1.0277456 0.42847142
0.4 0.35 1.0536835 1.0530626 0.36939636 0.9019607843137255 1.1841754 0.96142966 0.49392444
0.375 1.85 1.1715741 1.2024462 0.3178769 0.8823529411764706 1.202202 0.97376037 0.43480912
0.35 0.95 1.1250128 1.1198723 0.37016496 0.9215686274509803 1.1813548 0.9753875 0.4427861
0.325 1.75 1.1666127 1.1183071 0.34519213 0.9019607843137255 1.2097791 1.0194591 0.42538247
0.4 0.05 0.95101523 0.91837513 0.4453517 0.9411764705882353 1.1607217 0.96877384 0.42139933
0.375 0.85 1.1688858 1.1516244 0.32856312 0.8823529411764706 1.2110459 1.0006717 0.4289721
0.375 0.95 1.149402 1.1119971 0.34173408 0.8823529411764706 1.1917263 0.9870534 0.4211573
0.375 0.05 0.93871737 0.96788085 0.43471786 0.9019607843137255 1.1874927 0.96567214 0.49013537
0.375 0.1 0.9670925 0.9115282 0.46029827 0.9215686274509803 1.1733768 0.972172 0.44470024
0.375 0.5 1.137228 1.1065068 0.36257902 0.8823529411764706 1.2086858 1.016307 0.43071756
0.375 0.65 1.1298524 1.1109775 0.3686701 0.8823529411764706 1.1923865 0.99147207 0.43275902
0.375 0.8 1.1462631 1.1162865 0.34495404 0.8823529411764706 1.202975 0.99019134 0.4302716
0.375 1.1 1.1560208 1.137083 0.32443997 0.8823529411764706 1.1933247 0.9889301 0.42326522
0.35 0.9 1.1248008 1.1208987 0.36792707 0.9019607843137255 1.1764399 0.97911894 0.44341928
