lengthscale l2regularizer bma_rmse_mean bma_rmse_median bma_std bma_cov nll_bma_mean nll_bma_median bae_rmse_mean bae_rmse_median bae_std bae_cov nll_bae_mean nll_bae_median
0.95 3.5 0.902752 0.8479711 0.39296734 0.9215686274509803 1.0768503 0.92105913 0.9000457 0.7477018 0.3844687 0.9215686274509803 1.0154413 0.9541118
0.95 1.8 0.9028376 0.84783673 0.39318383 0.9215686274509803 1.0765635 0.92095757 0.91869575 0.76464784 0.41102275 0.8823529411764706 1.034963 0.96909726
0.95 2.9 0.90288156 0.84805024 0.39314568 0.9215686274509803 1.0762125 0.92104423 0.9061589 0.7511359 0.39022237 0.9019607843137255 1.0228995 0.97068334
0.95 3.1 0.9028577 0.8479421 0.39318982 0.9215686274509803 1.0762125 0.92102087 0.9039375 0.7491127 0.3881492 0.9019607843137255 1.0201159 0.96315014
0.95 2.95 0.9028923 0.8480399 0.39317325 0.9215686274509803 1.0761952 0.9210297 0.905067 0.74891585 0.3899671 0.9019607843137255 1.0213157 0.96857107
0.95 2.7 0.9028232 0.84792376 0.39315373 0.9215686274509803 1.0767947 0.92103636 0.90625834 0.7497989 0.39372328 0.9019607843137255 1.0176784 0.9753426
0.95 2.65 0.9028403 0.84792525 0.39318502 0.9215686274509803 1.0767871 0.9210248 0.9078517 0.75307214 0.39419258 0.9019607843137255 1.0208207 0.9769038
0.95 3.2 0.90271443 0.84794104 0.39292988 0.9215686274509803 1.0762454 0.92108357 0.9030917 0.7478814 0.3870814 0.9215686274509803 1.019512 0.9606168
0.95 4.95 0.9031628 0.8482013 0.39348543 0.9215686274509803 1.0769986 0.9222813 0.89184856 0.75541747 0.37745413 0.9215686274509803 1.0072134 0.9243391
0.95 4.85 0.9029677 0.84806466 0.39330173 0.9215686274509803 1.0768758 0.9222491 0.8923623 0.7547972 0.377733 0.9215686274509803 1.0081172 0.92598665
0.95 1.85 0.902838 0.84783655 0.39318267 0.9215686274509803 1.0765657 0.92095876 0.91874784 0.7647393 0.41025004 0.8823529411764706 1.0316185 0.9717788
1.0 0.4 0.9028857 0.84820557 0.39284402 0.9215686274509803 1.0761209 0.9210743 0.95743847 0.790701 0.45495945 0.8627450980392157 1.0714298 0.92199576
0.95 2.15 0.9028509 0.84794277 0.39315593 0.9215686274509803 1.0765916 0.9209602 0.91308683 0.7576399 0.40348688 0.8823529411764706 1.027351 0.985384
0.95 2.2 0.90278286 0.847944 0.39321953 0.9215686274509803 1.0765948 0.9209658 0.91180396 0.75706077 0.40273646 0.8823529411764706 1.024939 0.98202896
1.0 0.45 0.90288454 0.8481972 0.39285958 0.9215686274509803 1.07613 0.92106855 0.95467466 0.7876371 0.45505717 0.8627450980392157 1.0654899 0.91629744
0.95 3.55 0.9027508 0.8479716 0.39296067 0.9215686274509803 1.0768608 0.92107147 0.90046763 0.74862695 0.38369885 0.9215686274509803 1.0172557 0.95288086
0.95 3.05 0.9028618 0.8479482 0.3931867 0.9215686274509803 1.0762191 0.9210533 0.90448874 0.74946916 0.388237 0.9019607843137255 1.0213265 0.9644468
0.95 3.0 0.9028923 0.84804 0.3931767 0.9215686274509803 1.0762101 0.9210425 0.9052122 0.74985313 0.3891651 0.9019607843137255 1.0219345 0.96728265
0.95 2.3 0.9027991 0.8479867 0.39322487 0.9215686274509803 1.0765979 0.9209788 0.9111314 0.75677353 0.40066898 0.8823529411764706 1.0244567 0.985175
0.95 4.5 0.90283746 0.84800684 0.3930563 0.9215686274509803 1.0764742 0.92115045 0.89473456 0.7531539 0.37862927 0.9215686274509803 1.0115466 0.93728864
0.95 3.75 0.90289974 0.8481481 0.39287975 0.9215686274509803 1.0763215 0.9210589 0.8992758 0.74955297 0.38226563 0.9215686274509803 1.0164572 0.9483406
0.95 4.55 0.9028453 0.8480153 0.3930484 0.9215686274509803 1.0765027 0.9211408 0.8944076 0.7532837 0.37855816 0.9215686274509803 1.0104624 0.9354154
1.0 0.35 0.9030664 0.84824955 0.39313585 0.9215686274509803 1.0764948 0.92219985 0.9636607 0.7913939 0.46199766 0.8627450980392157 1.0883573 0.9242933
0.95 3.7 0.9028549 0.84799075 0.39284796 0.9215686274509803 1.0767598 0.9210565 0.89953214 0.74920785 0.3826408 0.9215686274509803 1.0168037 0.9494276
0.95 3.6 0.9027703 0.84797287 0.39294803 0.9215686274509803 1.0768493 0.92104805 0.89974123 0.74834293 0.38328236 0.9215686274509803 1.0164975 0.95165175
0.95 3.65 0.90275955 0.847993 0.39296108 0.9215686274509803 1.07681 0.9210422 0.9000943 0.7499466 0.38277146 0.9215686274509803 1.0179799 0.95054376
0.95 3.8 0.90287185 0.8480916 0.39288455 0.9215686274509803 1.0762337 0.92106205 0.8982031 0.7497909 0.38224968 0.9215686274509803 1.0143539 0.94727534
1.0 0.85 0.90306234 0.8482593 0.39312607 0.9215686274509803 1.0765027 0.9222057 0.9440852 0.78122306 0.44197166 0.8627450980392157 1.070795 0.9427293
0.95 4.0 0.90267605 0.8480046 0.39301533 0.9215686274509803 1.0768152 0.9210851 0.89769006 0.7505863 0.38114855 0.9215686274509803 1.0151067 0.9440395
0.95 3.3 0.90268475 0.8481283 0.3930105 0.9215686274509803 1.0762877 0.92104256 0.9016134 0.746375 0.3863149 0.9215686274509803 1.0166792 0.95827425
0.95 3.25 0.9028499 0.8479462 0.3931925 0.9215686274509803 1.0762466 0.9210852 0.9014866 0.7460147 0.3871146 0.9215686274509803 1.0161345 0.9569789
0.95 4.8 0.90283483 0.8480329 0.39305544 0.9215686274509803 1.0764849 0.92110825 0.89276314 0.75419116 0.37834033 0.9215686274509803 1.0080603 0.9276407
0.95 4.75 0.90284735 0.8480383 0.39304167 0.9215686274509803 1.0765169 0.92113996 0.89375305 0.753971 0.37796164 0.9215686274509803 1.0118759 0.9296989
1.0 0.9 0.9030625 0.8482597 0.39310947 0.9215686274509803 1.076502 0.922186 0.93807095 0.77943754 0.44253808 0.8627450980392157 1.0618705 0.9244275
0.95 4.7 0.90285 0.8481202 0.3930683 0.9215686274509803 1.0764416 0.9211366 0.8937266 0.7536512 0.37821817 0.9215686274509803 1.0106995 0.9302313
0.95 4.65 0.90284246 0.8481157 0.39303955 0.9215686274509803 1.0764282 0.9211558 0.8938646 0.75372994 0.378477 0.9215686274509803 1.0098137 0.93170536
0.95 4.6 0.9028475 0.848119 0.3930799 0.9215686274509803 1.0764135 0.921114 0.8942538 0.7531716 0.37856278 0.9215686274509803 1.0113301 0.93261707
1.0 1.25 0.9030288 0.8480233 0.39315188 0.9215686274509803 1.0764816 0.9222032 0.92982346 0.7727621 0.4262311 0.8823529411764706 1.0522928 0.9520844
1.0 1.2 0.9030228 0.8480234 0.39314178 0.9215686274509803 1.0764722 0.9221846 0.9308133 0.77396834 0.42791697 0.8823529411764706 1.0539566 0.9498359
0.95 2.25 0.90278864 0.84798664 0.3932228 0.9215686274509803 1.076598 0.92098546 0.9112096 0.7563239 0.40165913 0.8823529411764706 1.0242499 0.9842548
1.0 1.5 0.9029822 0.84788316 0.3934101 0.9215686274509803 1.0769414 0.9221251 0.9220113 0.76573163 0.4155406 0.8823529411764706 1.0396862 0.9651688
1.0 0.05 inf inf nan 1.0 nan nan 0.9730704 0.79254144 0.4530021 0.8627450980392157 1.0966498 0.9646321
0.95 5.0 0.90281343 0.84809965 0.39294943 0.9215686274509803 1.0765984 0.9211318 0.8915419 0.7558111 0.37758774 0.9215686274509803 1.0071932 0.9253027
0.95 4.05 0.902616 0.84785855 0.39300355 0.9215686274509803 1.0769118 0.9210788 0.8982966 0.7522212 0.38013554 0.9215686274509803 1.0162196 0.9470976
0.95 4.1 0.9026806 0.84806085 0.39298683 0.9215686274509803 1.0769243 0.92109025 0.89785594 0.751667 0.379863 0.9215686274509803 1.0158896 0.94694805
1.0 1.45 0.902978 0.84788245 0.3934163 0.9215686274509803 1.0769383 0.9221243 0.9235738 0.76898265 0.4166012 0.8823529411764706 1.0439489 0.96284986
1.0 0.55 0.90290016 0.8481971 0.39286968 0.9215686274509803 1.0761274 0.921057 0.95470977 0.78573555 0.445576 0.8627450980392157 1.0729431 0.9457881
1.0 1.7 0.90298265 0.84788334 0.39341018 0.9215686274509803 1.0769476 0.9221261 0.9184739 0.76488984 0.40932658 0.8823529411764706 1.0340167 0.9787854
1.0 0.5 0.90289617 0.84820557 0.39286166 0.9215686274509803 1.0761204 0.921069 0.95224243 0.786785 0.45254913 0.8627450980392157 1.0662415 0.9219332
0.95 4.15 0.9026678 0.8478527 0.39293113 0.9215686274509803 1.0768669 0.92109853 0.89794904 0.7529043 0.37950006 0.9215686274509803 1.016285 0.9458799
1.0 2.2 0.90294987 0.8479914 0.39348307 0.9215686274509803 1.0769762 0.9221093 0.90911025 0.7535858 0.398293 0.8823529411764706 1.0234758 0.9815185
0.95 4.25 0.90282613 0.84799516 0.39309824 0.9215686274509803 1.0764414 0.92112887 0.8965507 0.7528188 0.37947798 0.9215686274509803 1.0142932 0.94325286
1.0 2.3 0.9029689 0.84803265 0.39349407 0.9215686274509803 1.0769793 0.9221227 0.9075876 0.7533995 0.3963911 0.8823529411764706 1.018196 0.97866905
1.0 2.35 0.90294045 0.8480339 0.3934514 0.9215686274509803 1.0770054 0.9221574 0.9073668 0.75179136 0.39543635 0.9019607843137255 1.0183678 0.97598845
0.95 4.2 0.90267634 0.84785104 0.39292184 0.9215686274509803 1.07688 0.92110145 0.8966734 0.7522306 0.37974128 0.9215686274509803 1.0140593 0.944265
1.0 2.65 0.90301126 0.8479747 0.393454 0.9215686274509803 1.0771681 0.92216825 0.90401864 0.74755096 0.39060718 0.9019607843137255 1.018455 0.9655495
1.0 2.7 0.90299416 0.84797347 0.39342245 0.9215686274509803 1.077176 0.92217994 0.90344834 0.7469358 0.38960993 0.9019607843137255 1.0182885 0.96899927
1.0 0.6 0.90289885 0.8481975 0.3928661 0.9215686274509803 1.0761257 0.9210576 0.9515128 0.78817177 0.4491116 0.8627450980392157 1.0725874 0.93227696
1.0 2.25 0.9029557 0.84803367 0.3934867 0.9215686274509803 1.0769795 0.92213 0.90826756 0.75312614 0.39701134 0.9019607843137255 1.0238066 0.9804387
1.0 1.65 0.90281695 0.84783673 0.39313745 0.9215686274509803 1.0765632 0.9209819 0.9200489 0.7646354 0.4128245 0.8823529411764706 1.0394043 0.9723486
0.95 4.3 0.9028135 0.84797525 0.39303318 0.9215686274509803 1.0764054 0.9211619 0.89630485 0.753118 0.37927422 0.9215686274509803 1.0139186 0.94231534
1.0 0.15 185142.48 167194.81 40441.066 0.9019607843137255 1.0372154 0.9655082 0.9695539 0.7913575 0.45227635 0.8627450980392157 1.0875198 0.9596354
1.0 2.4 0.90293103 0.8480042 0.39345124 0.9215686274509803 1.0771372 0.9221659 0.9065693 0.7500962 0.39477462 0.9019607843137255 1.0204772 0.9741595
1.0 1.55 0.90279406 0.84783506 0.39314523 0.9215686274509803 1.0765562 0.9209776 0.9214895 0.7665514 0.41600877 0.8823529411764706 1.0407867 0.9636695
1.0 1.4 0.9028279 0.847874 0.3931358 0.9215686274509803 1.07669 0.9209802 0.926152 0.7698113 0.41930312 0.8823529411764706 1.0479294 0.9636775
1.0 3.2 0.90288216 0.84798324 0.39319822 0.9215686274509803 1.0766236 0.9222182 0.89913577 0.7464564 0.38359728 0.9215686274509803 1.0149107 0.95567477
1.0 3.15 0.9030612 0.8480934 0.39344683 0.9215686274509803 1.0765998 0.92216456 0.90056366 0.74859273 0.3833991 0.9215686274509803 1.0159498 0.9580129
1.0 1.3 0.9028508 0.8479496 0.3928854 0.9215686274509803 1.0760862 0.9210139 0.9285701 0.7711473 0.4226705 0.8823529411764706 1.0497341 0.9593892
1.0 2.75 0.90298754 0.84797204 0.39343035 0.9215686274509803 1.0771765 0.92218167 0.90185785 0.74549043 0.38855016 0.9019607843137255 1.0152323 0.9674509
1.0 3.25 0.9030156 0.847993 0.39345393 0.9215686274509803 1.076617 0.9221959 0.89921826 0.7485605 0.38291407 0.9215686274509803 1.016244 0.95423484
1.0 1.35 0.90283823 0.84789205 0.39313766 0.9215686274509803 1.076686 0.9209726 0.92701244 0.76993316 0.4209809 0.8823529411764706 1.0476973 0.96144414
1.0 0.25 0.9028783 0.8482045 0.39284068 0.9215686274509803 1.07612 0.92107356 0.9624901 0.7925569 0.45708317 0.8627450980392157 1.0808208 0.9313171
1.0 0.7 0.9028924 0.84819853 0.39285314 0.9215686274509803 1.076125 0.92107093 0.9461856 0.78743064 0.44704607 0.8627450980392157 1.0674187 0.9187994
1.0 0.1 2085413800.0 1883367300.0 455445380.0 0.9019607843137255 1.0372133 0.96541095 0.9701527 0.7956773 0.45724392 0.8627450980392157 1.0896891 0.94684696
1.0 0.75 0.90289 0.84818995 0.39285365 0.9215686274509803 1.0761251 0.92106783 0.94441104 0.782934 0.44363934 0.8627450980392157 1.0685624 0.9314942
1.0 0.3 0.902879 0.84820503 0.3928442 0.9215686274509803 1.0761203 0.9210739 0.9600506 0.7901279 0.45777878 0.8627450980392157 1.0734833 0.92525244
1.0 0.65 0.9028926 0.8481984 0.39285323 0.9215686274509803 1.0761234 0.9210703 0.94927126 0.785151 0.4464688 0.8627450980392157 1.075276 0.93139637
1.0 0.8 0.90290517 0.84821403 0.39286324 0.9215686274509803 1.0761205 0.9210494 0.94324154 0.78280663 0.44172737 0.8823529411764706 1.0588931 0.93318844
1.0 1.6 0.9028166 0.8478362 0.39313808 0.9215686274509803 1.0765641 0.9209932 0.92068285 0.76343775 0.41429037 0.8823529411764706 1.0382173 0.9708407
1.0 1.05 0.9028265 0.84797394 0.39288303 0.9215686274509803 1.0760871 0.9210446 0.93509954 0.7761483 0.43091026 0.8823529411764706 1.0587407 0.9486389
1.0 0.95 0.9029053 0.8482193 0.392857 0.9215686274509803 1.0760845 0.9210433 0.93949175 0.77787864 0.4348965 0.8627450980392157 1.0661167 0.9501145
1.0 2.15 0.9028509 0.84794277 0.39315593 0.9215686274509803 1.0765916 0.9209602 0.91174746 0.7560495 0.39994287 0.8823529411764706 1.0246944 0.9909519
1.0 1.0 0.90290457 0.8482195 0.3928577 0.9215686274509803 1.0760854 0.9210439 0.9378182 0.7769065 0.43280792 0.8823529411764706 1.0631768 0.94933677
1.0 2.45 0.90286374 0.8480156 0.39310795 0.9215686274509803 1.0767758 0.9210055 0.9062949 0.74997294 0.39408776 0.9019607843137255 1.020782 0.9727181
1.0 2.8 0.9029059 0.84792066 0.39304504 0.9215686274509803 1.0767659 0.9210229 0.9030676 0.7462859 0.38895968 0.9019607843137255 1.0187795 0.96741116
1.0 1.95 0.90283865 0.84788036 0.39315075 0.9215686274509803 1.0765632 0.9209349 0.9154217 0.7601286 0.40414262 0.8823529411764706 1.0298291 0.98831475
1.0 3.85 0.90292996 0.8481754 0.3933373 0.9215686274509803 1.076718 0.92220175 0.8954925 0.75118935 0.37976173 0.9215686274509803 1.0127897 0.94097006
1.0 1.85 0.902838 0.84783655 0.39318267 0.9215686274509803 1.0765657 0.92095876 0.91653633 0.7619333 0.40691298 0.8823529411764706 1.0297083 0.9782219
1.0 2.85 0.90286094 0.848055 0.39311606 0.9215686274509803 1.0762309 0.9210398 0.90240186 0.7462557 0.3875878 0.9019607843137255 1.0199789 0.96642095
1.0 2.9 0.90288156 0.84805024 0.39314568 0.9215686274509803 1.0762125 0.92104423 0.9019441 0.7465208 0.38701996 0.9019607843137255 1.0196154 0.96501964
1.0 2.0 0.9028599 0.8479403 0.39314532 0.9215686274509803 1.0765773 0.9209679 0.91458017 0.7592627 0.40285683 0.8823529411764706 1.0292548 0.992836
1.0 1.8 0.9028376 0.84783673 0.39318383 0.9215686274509803 1.0765635 0.92095757 0.9172144 0.7599709 0.4082679 0.8823529411764706 1.0355607 0.9868181
1.0 1.75 0.9028371 0.84783685 0.39318445 0.9215686274509803 1.0765597 0.92095673 0.9175377 0.7638128 0.41000348 0.8823529411764706 1.0315639 0.9720421
1.0 1.9 0.90283793 0.84787923 0.39315146 0.9215686274509803 1.0765603 0.9209339 0.9146464 0.75814545 0.40589863 0.8823529411764706 1.0295359 0.9825741
1.0 2.1 0.9028678 0.8479404 0.39313996 0.9215686274509803 1.0765826 0.92095894 0.91115075 0.7544744 0.40200278 0.8823529411764706 1.0256226 0.9899242
1.0 2.05 0.9028628 0.8479403 0.39313865 0.9215686274509803 1.0765785 0.9209579 0.9123037 0.75566566 0.4028714 0.8823529411764706 1.0272207 0.9893678
1.0 4.15 0.90283775 0.8479003 0.3931996 0.9215686274509803 1.0772485 0.92224336 0.8944548 0.7534274 0.3779674 0.9215686274509803 1.0121919 0.9372792
1.0 4.25 0.90299654 0.8480433 0.39336723 0.9215686274509803 1.0768232 0.9222746 0.8936842 0.75356126 0.3779028 0.9215686274509803 1.0106096 0.9322885
1.0 4.2 0.90284634 0.8478987 0.39319026 0.9215686274509803 1.0772616 0.92224634 0.8943499 0.7536588 0.3776897 0.9215686274509803 1.0117296 0.9362843
1.0 4.7 0.90285 0.8481202 0.3930683 0.9215686274509803 1.0764416 0.9211366 0.8919677 0.7560637 0.37732872 0.9215686274509803 1.0088125 0.92525834
1.0 4.75 0.90284735 0.8480383 0.39304167 0.9215686274509803 1.0765169 0.92113996 0.8919666 0.7572025 0.3773625 0.9215686274509803 1.0081924 0.92343974
1.0 3.3 0.90268475 0.8481283 0.3930105 0.9215686274509803 1.0762877 0.92104256 0.8993287 0.74760556 0.38361445 0.9215686274509803 1.0169638 0.95533884
1.0 2.55 0.9028427 0.84800255 0.3931169 0.9215686274509803 1.0767804 0.9210086 0.9055521 0.74868596 0.39213476 0.9019607843137255 1.0200773 0.97145045
1.0 2.6 0.9028439 0.8479255 0.39318287 0.9215686274509803 1.0767825 0.92102337 0.9049049 0.7480645 0.39203995 0.9019607843137255 1.0195309 0.9689002
1.0 2.5 0.90284944 0.8480022 0.39310876 0.9215686274509803 1.0767742 0.92100704 0.9060385 0.74930656 0.3933737 0.9019607843137255 1.0203853 0.9722928
1.05 1.0 0.90290457 0.8482195 0.3928577 0.9215686274509803 1.0760854 0.9210439 0.9335988 0.7785113 0.42727044 0.8823529411764706 1.055023 0.949543
1.0 4.65 0.90301234 0.84816325 0.39330798 0.9215686274509803 1.0768098 0.92230093 0.89187783 0.75588226 0.37686688 0.9215686274509803 1.008112 0.92394924
1.0 4.6 0.9030178 0.8481672 0.3933486 0.9215686274509803 1.0767947 0.9222578 0.891465 0.7557435 0.3764964 0.9215686274509803 1.0083854 0.92480934
1.0 3.0 0.9028923 0.84804 0.3931767 0.9215686274509803 1.0762101 0.9210425 0.90146065 0.7459575 0.3865583 0.9215686274509803 1.018024 0.9628755
1.0 0.2 0.9027877 0.84794927 0.39304337 0.9215686274509803 1.0761576 0.92107916 0.9651039 0.79330564 0.45874694 0.8627450980392157 1.08292 0.9302899
1.0 2.95 0.9028923 0.8480399 0.39317325 0.9215686274509803 1.0761952 0.9210297 0.9017946 0.74552786 0.38716647 0.9215686274509803 1.0183052 0.96364975
1.05 0.05 inf inf nan 1.0 nan nan 0.9652795 0.7932528 0.45921016 0.8627450980392157 1.0862366 0.92637813
1.0 4.3 0.9028135 0.84797525 0.39303318 0.9215686274509803 1.0764054 0.9211619 0.89327335 0.7542702 0.37902263 0.9215686274509803 1.0100538 0.9289484
1.05 0.55 0.9030623 0.84824204 0.3931261 0.9215686274509803 1.0765129 0.9222136 0.9536481 0.78726375 0.44809368 0.8627450980392157 1.0860348 0.9433577
1.0 3.65 0.90275955 0.847993 0.39296108 0.9215686274509803 1.07681 0.9210422 0.89712006 0.7502584 0.3810293 0.9215686274509803 1.0161002 0.9466927
1.0 3.9 0.9028104 0.84821224 0.3930306 0.9215686274509803 1.0763427 0.92107797 0.8959833 0.75263804 0.38008294 0.9215686274509803 1.0136021 0.9418166
1.0 4.4 0.90281457 0.8479701 0.3930663 0.9215686274509803 1.0764626 0.9211501 0.8940292 0.75692576 0.37774 0.9215686274509803 1.0119928 0.93101656
1.0 3.1 0.9028577 0.8479421 0.39318982 0.9215686274509803 1.0762125 0.92102087 0.90171987 0.7484914 0.38479856 0.9215686274509803 1.0181017 0.9616797
1.05 1.1 0.90299463 0.8480226 0.3931529 0.9215686274509803 1.0764706 0.9221896 0.9307198 0.7736459 0.4275681 0.8823529411764706 1.0451797 0.9512441
1.0 4.45 0.902788 0.8480129 0.39296693 0.9215686274509803 1.0764744 0.92117 0.8929613 0.7548312 0.37781665 0.9215686274509803 1.010413 0.9301171
1.05 0.1 2085413800.0 1883367300.0 455445380.0 0.9019607843137255 1.0372133 0.96541095 0.9616792 0.7931427 0.45204508 0.8627450980392157 1.0834435 0.9327004
1.0 3.7 0.9028549 0.84799075 0.39284796 0.9215686274509803 1.0767598 0.9210565 0.8971084 0.75059474 0.38075906 0.9215686274509803 1.0161391 0.9461111
1.0 3.75 0.90289974 0.8481481 0.39287975 0.9215686274509803 1.0763215 0.9210589 0.89621335 0.75082004 0.38063088 0.9215686274509803 1.0135375 0.9446395
1.0 3.55 0.9027508 0.8479716 0.39296067 0.9215686274509803 1.0768608 0.92107147 0.89730406 0.7494999 0.38221732 0.9215686274509803 1.0129744 0.94823265
1.0 3.5 0.902752 0.8479711 0.39296734 0.9215686274509803 1.0768503 0.92105913 0.8977332 0.74923486 0.3823822 0.9215686274509803 1.0136598 0.95054215
1.0 3.8 0.90287185 0.8480916 0.39288455 0.9215686274509803 1.0762337 0.92106205 0.89563966 0.75116324 0.3796321 0.9215686274509803 1.0140113 0.9452591
1.0 3.6 0.9027703 0.84797287 0.39294803 0.9215686274509803 1.0768493 0.92104805 0.8980594 0.75171685 0.38109732 0.9215686274509803 1.0176482 0.94781315
1.05 1.05 0.90299654 0.8480222 0.39315128 0.9215686274509803 1.0764686 0.92218924 0.93307304 0.77729046 0.42896855 0.8823529411764706 1.0564433 0.95185417
1.0 3.4 0.9028109 0.84801006 0.39296043 0.9215686274509803 1.0768172 0.9210246 0.8986277 0.748559 0.38297313 0.9215686274509803 1.0143929 0.95064056
1.0 3.35 0.9026529 0.8480028 0.3930083 0.9215686274509803 1.0768809 0.9210447 0.89959556 0.74970746 0.38286644 0.9215686274509803 1.0166986 0.95392424
1.05 0.15 185142.48 167194.81 40441.066 0.9019607843137255 1.0372154 0.9655082 0.9593324 0.79297566 0.4527422 0.8627450980392157 1.0836033 0.93490815
1.05 1.15 0.903002 0.8480232 0.39315978 0.9215686274509803 1.0764712 0.9221833 0.92958546 0.7734299 0.4253194 0.8823529411764706 1.0475968 0.9548277
1.0 4.35 0.9028294 0.8479744 0.39308852 0.9215686274509803 1.076425 0.92114556 0.89353156 0.7563654 0.37871638 0.9215686274509803 1.0104089 0.9280578
1.0 3.95 0.9026849 0.8480272 0.39299813 0.9215686274509803 1.0767822 0.92108023 0.89552903 0.7523806 0.37975004 0.9215686274509803 1.0134392 0.9409065
1.0 4.8 0.90283483 0.8480329 0.39305544 0.9215686274509803 1.0764849 0.92110825 0.89164954 0.75735116 0.3773159 0.9215686274509803 1.0079746 0.9231032
1.0 3.45 0.90276843 0.8479985 0.39293915 0.9215686274509803 1.0768238 0.9210471 0.8983268 0.7492383 0.38255444 0.9215686274509803 1.0161492 0.9499644
1.0 5.0 0.90281343 0.84809965 0.39294943 0.9215686274509803 1.0765984 0.9211318 0.89075464 0.75813293 0.37625363 0.9215686274509803 1.0089282 0.92377895
1.0 4.85 0.90277725 0.8480191 0.39299548 0.9215686274509803 1.076507 0.9211427 0.8915605 0.75745124 0.3769203 0.9215686274509803 1.0091437 0.9230733
