lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.2 0.6 2.4522567 2.4484143 1.122642 0.9019607843137255 46 1.0404425 0.9545605 0.24326272
0.95 0.75 1.0164006 0.92130065 0.4770051 0.9607843137254902 49 1.0103724 0.9938653 0.14373139
0.45 0.65 1.1764103 1.0961479 0.56473505 0.9019607843137255 46 1.1131027 0.9716701 0.32439134
0.1 0.1 3.632071 3.7030916 1.9616876 0.803921568627451 41 1.318618 1.1481954 0.6075104
0.45 0.85 1.1651345 1.1169467 0.5721737 0.9215686274509803 47 1.0938418 0.9637767 0.3029477
0.1 0.3 3.6582527 3.9122367 2.012653 0.8235294117647058 42 1.4098423 1.140049 0.90616214
0.2 0.1 2.1367674 1.8250434 1.0255749 0.9215686274509803 47 1.1343564 0.97334456 0.41695052
0.95 0.95 1.0144368 0.91530204 0.4787263 0.9607843137254902 49 1.0117502 0.9932201 0.14498223
0.45 0.8 1.1614984 1.0856385 0.5486133 0.9019607843137255 46 1.1129272 0.9670079 0.31970674
0.1 0.75 3.6161277 3.8044019 1.975072 0.8431372549019608 43 1.3772831 1.1389289 0.75472283
0.1 0.65 3.6502514 3.7755358 1.9866613 0.8235294117647058 42 1.3739164 1.1582208 0.71273303
0.95 0.8 1.0113703 0.91650426 0.47685084 0.9607843137254902 49 1.0096115 0.9894389 0.1447689
0.3 0.95 1.7151512 1.6318582 0.76483494 0.9215686274509803 47 1.0430949 0.87656707 0.33908296
0.15 0.25 2.0050442 1.9531434 0.6932606 0.9215686274509803 47 1.1421055 1.1364079 0.22584155
0.1 0.9 3.5919654 3.9327302 1.904505 0.8235294117647058 42 1.2757528 1.1026015 0.54037106
0.1 0.95 3.567479 3.820006 1.9566824 0.8431372549019608 43 1.292569 1.1083555 0.546486
0.05 0.1 4.5414877 4.2367315 1.8068913 0.9215686274509803 47 1.3115213 1.0368631 0.5264985
0.3 1.0 1.6010631 1.3894391 0.7308462 0.9215686274509803 47 1.049541 0.9314965 0.32918873
0.15 0.1 1.87434 1.9143653 0.44143978 0.9019607843137255 46 1.0518546 1.100349 0.14507023
0.15 0.3 1.8829467 1.8447881 0.5919973 0.9019607843137255 46 1.1456342 1.1391191 0.24995214
0.05 0.75 4.4904337 4.2563276 1.8290918 0.9411764705882353 48 1.2754468 1.0390399 0.5260066
0.5 0.2 1.0889167 1.0503454 0.5391601 0.9411764705882353 48 1.0580618 0.9344765 0.2605357
0.2 0.85 2.3903842 2.3460996 1.1266938 0.9019607843137255 46 1.0287077 0.9173 0.2612679
0.95 0.9 1.0143999 0.91714144 0.47904876 0.9607843137254902 49 1.011005 0.99528086 0.14397793
0.95 0.85 1.0149662 0.92111135 0.47809213 0.9411764705882353 48 1.0108076 0.9963542 0.14481069
0.3 0.65 1.5759497 1.5283889 0.68912745 0.9411764705882353 48 0.98981065 0.9295113 0.19755128
0.3 0.45 1.693677 1.3790154 0.8500109 0.9215686274509803 47 1.0406677 0.8998312 0.35287836
0.35 0.2 1.3755537 1.2508628 0.65356994 0.9215686274509803 47 0.99853337 0.8939496 0.21677648
