lengthscale l2regularizer bae_rmse_mean bae_rmse_median bae_std bae_cov nll_bae_mean nll_bae_median
2.15 2.3 1.026928 0.8007822 0.43395913 0.9019607843137255 0.97500557 0.98387945
2.15 2.25 1.027241 0.8009776 0.43416387 0.9019607843137255 0.9755588 0.98394984
2.15 2.2 1.0270528 0.80009264 0.43481797 0.9019607843137255 0.976868 0.98779404
2.15 2.35 1.0263823 0.8003055 0.43382245 0.9019607843137255 0.9751002 0.98323065
2.15 2.4 1.0267639 0.8005456 0.43307036 0.9019607843137255 0.97481936 0.98307586
2.15 2.45 1.0257615 0.80024016 0.43333626 0.9019607843137255 0.97408867 0.9831878
2.15 2.5 1.0260887 0.8001871 0.43266314 0.9019607843137255 0.9740501 0.9840046
2.2 0.6 1.0514244 0.8228532 0.46421906 0.8823529411764706 0.98221785 0.98470616
2.15 2.6 1.0247234 0.79892683 0.43276763 0.9019607843137255 0.9717851 0.9839674
2.15 4.6 1.0151671 0.7948572 0.4293667 0.9019607843137255 0.95329493 0.94958687
2.15 2.55 1.025472 0.79931545 0.43266577 0.9019607843137255 0.9726045 0.98276305
2.15 4.65 1.0143186 0.7933913 0.42971107 0.9019607843137255 0.9526387 0.9472746
2.15 2.75 1.0238931 0.7988777 0.4323141 0.9019607843137255 0.96994025 0.98242223
2.15 2.65 1.0243992 0.7991141 0.43263358 0.9019607843137255 0.97233677 0.98464465
2.15 0.65 1.0476302 0.8129077 0.46732497 0.8823529411764706 0.98111266 0.9830494
2.15 3.95 1.0177042 0.79537976 0.43018487 0.9019607843137255 0.9583357 0.9615799
2.15 3.9 1.018106 0.7957181 0.43012753 0.9019607843137255 0.9593477 0.9624357
2.2 3.25 1.020271 0.8030993 0.4245557 0.9019607843137255 0.96164876 0.97231793
2.15 4.45 1.0151049 0.7935547 0.4299035 0.9019607843137255 0.9543412 0.95093536
2.15 2.8 1.0236324 0.7984373 0.43228444 0.9019607843137255 0.969239 0.98147047
2.15 3.85 1.0175154 0.7948353 0.43071768 0.9019607843137255 0.9591407 0.9607577
2.15 4.55 1.015519 0.7948856 0.42928275 0.9019607843137255 0.95562077 0.950467
2.15 3.0 1.0223095 0.79772455 0.43192822 0.9019607843137255 0.9669222 0.97768056
2.15 2.9 1.022958 0.79819345 0.43209046 0.9019607843137255 0.96830964 0.98029685
2.2 2.8 1.0218261 0.8031216 0.42621526 0.9019607843137255 0.9643233 0.9796493
2.15 3.2 1.0210131 0.79694337 0.43155867 0.9019607843137255 0.9646921 0.97449565
2.15 3.05 1.0222222 0.7974957 0.43162242 0.9019607843137255 0.9667234 0.9765309
2.2 4.3 1.0149914 0.80125225 0.42375243 0.9019607843137255 0.95083636 0.9501334
2.15 3.45 1.0193304 0.79658437 0.43152112 0.9019607843137255 0.9617266 0.96846944
2.15 2.95 1.0226547 0.7980276 0.4319748 0.9019607843137255 0.9675872 0.9788476
2.15 3.25 1.0210232 0.7968358 0.43120745 0.9019607843137255 0.9645999 0.9737175
2.15 1.35 1.036264 0.8032246 0.44331208 0.8823529411764706 0.9870693 0.99057794
2.15 3.35 1.0205919 0.7965106 0.43094286 0.9019607843137255 0.96363664 0.97149074
2.15 0.6 1.0500077 0.81412673 0.46841252 0.8823529411764706 0.9819898 0.9777307
2.15 3.55 1.0190028 0.796226 0.43106732 0.9019607843137255 0.96120054 0.9666443
2.15 3.3 1.0204595 0.79708695 0.43137527 0.9019607843137255 0.9640015 0.97265804
2.15 3.5 1.0194399 0.7963383 0.43115607 0.9019607843137255 0.9623501 0.9681618
2.2 0.35 1.0523807 0.8256039 0.47389004 0.8823529411764706 0.97461987 0.969452
2.15 4.2 1.0164012 0.79504347 0.43008396 0.9019607843137255 0.956172 0.95522857
2.2 0.2 1.054417 0.81526756 0.48709407 0.8823529411764706 0.9744156 0.96609056
2.2 0.3 1.0524962 0.8171176 0.4826936 0.8823529411764706 0.97892976 0.96459216
2.15 3.6 1.01945 0.79620373 0.4306103 0.9019607843137255 0.96176285 0.9682658
2.15 3.7 1.0186639 0.7964978 0.43078876 0.9019607843137255 0.9616291 0.9638619
2.2 3.85 1.0170676 0.80212796 0.42418364 0.9019607843137255 0.95515394 0.9593085
2.15 4.5 1.0156257 0.795203 0.4294221 0.9019607843137255 0.954596 0.951187
2.15 1.3 1.0368389 0.80348283 0.44433606 0.8823529411764706 0.9860607 0.9870673
2.15 1.45 1.0351268 0.80275923 0.44141132 0.8823529411764706 0.9852919 0.98608315
2.15 1.95 1.0288024 0.8000195 0.4362711 0.9019607843137255 0.9788318 0.98344576
2.2 0.5 1.0503019 0.81459445 0.47469357 0.8823529411764706 0.9819986 0.97779566
2.15 4.15 1.0163072 0.793916 0.43020326 0.9019607843137255 0.95634675 0.95593166
2.2 4.2 1.0145456 0.80103946 0.4245397 0.9019607843137255 0.95100003 0.9497272
2.15 4.8 1.0130416 0.7927593 0.43028632 0.9019607843137255 0.9510223 0.9431442
2.2 0.65 1.0479105 0.8119482 0.4654597 0.8823529411764706 0.98449534 0.9898349
2.2 0.55 1.0498769 0.8156311 0.46738565 0.8823529411764706 0.98618954 0.98908806
2.2 3.75 1.0174646 0.8015932 0.42437583 0.9019607843137255 0.95538497 0.96166515
2.2 0.7 1.0464746 0.81103504 0.4605782 0.8823529411764706 0.9850754 0.98097384
2.2 4.15 1.0154806 0.8010713 0.42398608 0.9019607843137255 0.9518259 0.9524677
2.15 1.6 1.0335127 0.8031871 0.43903095 0.8823529411764706 0.98536247 0.98914003
2.2 0.4 1.0521106 0.81438166 0.47928983 0.8823529411764706 0.9759334 0.97342634
2.15 1.8 1.0307624 0.80182624 0.43718413 0.9019607843137255 0.9811633 0.9848537
2.2 0.75 1.0456268 0.81130254 0.4591758 0.8823529411764706 0.9875011 0.9889457
2.2 4.85 1.0138593 0.80211985 0.42267257 0.9019607843137255 0.9504738 0.9409367
2.2 0.85 1.0427698 0.80809635 0.45564562 0.8823529411764706 0.9857976 0.9856727
2.25 1.65 1.0310994 0.801729 0.43736324 0.9019607843137255 0.98197 0.98541903
2.2 0.8 1.0460323 0.8100994 0.45926473 0.8823529411764706 0.9859178 0.9801007
2.2 0.9 1.0433867 0.80920947 0.45501226 0.9019607843137255 0.9880993 0.99319077
2.2 0.95 1.041388 0.80725265 0.45210764 0.8823529411764706 0.9859068 0.98504984
2.2 1.15 1.0377516 0.8050231 0.4476019 0.8823529411764706 0.9853816 0.99131876
2.15 2.0 1.0281223 0.7998141 0.43610537 0.9019607843137255 0.9778475 0.98338854
2.2 1.2 1.0378929 0.80487555 0.44534108 0.8823529411764706 0.98818094 0.990538
2.2 1.35 1.0353788 0.802881 0.4421008 0.9019607843137255 0.98654455 0.9890268
2.2 1.0 1.0415367 0.80715144 0.45123127 0.8823529411764706 0.989402 0.9935654
2.2 1.1 1.0390934 0.80571115 0.44790712 0.8823529411764706 0.9879243 0.991758
2.25 0.05 1.0547382 0.8199705 0.48357576 0.8823529411764706 0.9754998 0.9667941
2.2 1.65 1.0316544 0.80205965 0.43812042 0.8823529411764706 0.98294705 0.98819095
2.2 1.45 1.0345199 0.8032682 0.44053292 0.8823529411764706 0.986252 0.9895203
2.2 2.05 1.0287971 0.8003465 0.43451014 0.9019607843137255 0.9791469 0.9851759
2.2 1.4 1.0351025 0.8034718 0.44119394 0.9019607843137255 0.9866205 0.9890047
2.15 3.4 1.0197304 0.7964779 0.43134466 0.9019607843137255 0.9622919 0.97010666
2.2 1.8 1.0304326 0.8013785 0.43635583 0.9019607843137255 0.98088664 0.9863452
2.15 4.9 1.013739 0.79548275 0.42963275 0.9019607843137255 0.95175433 0.94243014
2.2 0.1 1.0586201 0.82538545 0.47957212 0.8823529411764706 0.98354745 0.978759
2.15 4.85 1.0132056 0.7926761 0.42992967 0.9019607843137255 0.9526312 0.94239414
2.15 4.95 1.0126123 0.7924963 0.43002787 0.9019607843137255 0.9502303 0.94173265
2.2 1.75 1.0298616 0.80159366 0.43748516 0.9019607843137255 0.97961855 0.9841361
2.2 2.0 1.0285136 0.7995391 0.43500546 0.9019607843137255 0.9800531 0.9871515
2.2 0.05 1.0542262 0.82076335 0.48051515 0.8823529411764706 0.9813524 0.9710249
2.2 2.1 1.027824 0.799021 0.43457738 0.9019607843137255 0.9776179 0.9832045
2.2 1.85 1.0293345 0.8000407 0.43642366 0.9019607843137255 0.9806749 0.9872892
2.2 2.75 1.0232741 0.7984001 0.43222395 0.9019607843137255 0.96891403 0.98130393
2.2 1.9 1.0286132 0.7999048 0.43610665 0.9019607843137255 0.98022026 0.9874646
2.2 1.55 1.0325612 0.80261624 0.4396497 0.8823529411764706 0.98262376 0.98617053
2.15 5.0 1.0129348 0.7944801 0.42987368 0.9019607843137255 0.9497767 0.93983746
2.2 1.6 1.0321182 0.80231655 0.43876627 0.8823529411764706 0.9811549 0.98572314
2.2 2.45 1.0253638 0.7999742 0.43310955 0.9019607843137255 0.9737139 0.9834653
2.2 2.5 1.0253675 0.7991903 0.43249276 0.9019607843137255 0.9725649 0.98337543
2.2 2.35 1.0267587 0.8002944 0.4329666 0.9019607843137255 0.9752598 0.98447883
2.2 1.95 1.0279793 0.7996962 0.43590236 0.9019607843137255 0.9787777 0.98703414
2.2 0.15 1.0585527 0.81686246 0.4871032 0.8823529411764706 0.9868436 0.9796647
2.25 0.4 1.0513703 0.8256812 0.46545294 0.8823529411764706 0.9815715 0.979511
2.2 2.65 1.0239793 0.79851234 0.4324636 0.9019607843137255 0.9698954 0.9810288
2.2 2.3 1.0265723 0.80047596 0.43356782 0.9019607843137255 0.97479725 0.98447156
2.2 1.5 1.0336015 0.803127 0.44005722 0.8823529411764706 0.9843921 0.9864335
2.2 1.7 1.0317739 0.801843 0.43707886 0.9019607843137255 0.9825454 0.98442584
2.2 2.25 1.0264765 0.79991424 0.43399864 0.9019607843137255 0.9767162 0.9878864
2.25 0.1 1.0539094 0.82998157 0.47443783 0.8823529411764706 0.97426003 0.96673477
2.2 3.0 1.0218709 0.7974686 0.43165118 0.9019607843137255 0.9662485 0.9764477
2.2 2.95 1.022027 0.79707193 0.4318173 0.9019607843137255 0.96724635 0.97785676
2.2 2.9 1.0222064 0.7978447 0.43205073 0.9019607843137255 0.9672842 0.9795412
2.2 3.05 1.0215069 0.7970493 0.4315937 0.9019607843137255 0.9654889 0.9748103
2.15 3.65 1.0183576 0.7950951 0.43107566 0.9019607843137255 0.9618309 0.9648675
2.2 3.3 1.0202359 0.79641694 0.4310834 0.9019607843137255 0.9631481 0.9714104
2.25 0.95 1.0403153 0.81572855 0.44498476 0.9019607843137255 0.9821208 0.9863955
2.2 0.45 1.0514296 0.81560016 0.4752925 0.8823529411764706 0.9820121 0.9787749
2.2 3.5 1.0189532 0.79642045 0.43099007 0.9019607843137255 0.9613072 0.96599
2.2 3.4 1.0193875 0.7962065 0.43118185 0.9019607843137255 0.9618206 0.9681444
2.2 3.15 1.0206357 0.79672825 0.4315245 0.9019607843137255 0.96405953 0.9734362
2.2 3.45 1.019299 0.79653823 0.43099666 0.9019607843137255 0.9619539 0.9671153
2.25 1.0 1.0395695 0.8139926 0.44463623 0.9019607843137255 0.98314214 0.99317765
2.2 3.1 1.02101 0.79692525 0.43152225 0.9019607843137255 0.96468115 0.9740488
2.2 3.8 1.0172712 0.7950088 0.43065652 0.9019607843137255 0.9585962 0.9596456
2.1 2.75 1.0242501 0.79911995 0.43272403 0.9019607843137255 0.9702811 0.98291063
2.25 0.35 1.0518398 0.81644356 0.47741565 0.8823529411764706 0.98108125 0.97737896
2.15 4.0 1.0168985 0.79495054 0.43055493 0.9019607843137255 0.9569357 0.9579239
2.25 1.35 1.0330054 0.808304 0.4359063 0.9019607843137255 0.9789675 0.98574615
2.2 1.25 1.0367056 0.8032237 0.44443804 0.9019607843137255 0.98749036 0.99025214
2.2 4.05 1.0163649 0.79452616 0.4302431 0.9019607843137255 0.95631295 0.9559629
2.2 2.15 1.0273759 0.79883236 0.4342106 0.9019607843137255 0.97734123 0.98367363
2.2 3.2 1.0205387 0.79660916 0.43143934 0.9019607843137255 0.9638887 0.9728737
2.2 4.65 1.0138761 0.7926279 0.4295252 0.9019607843137255 0.95194674 0.9463288
2.2 4.75 1.0145804 0.7946629 0.42897266 0.9019607843137255 0.95284945 0.94480455
2.2 2.4 1.0264165 0.8002395 0.43276265 0.9019607843137255 0.9744416 0.9835267
2.15 4.25 1.0167111 0.7956335 0.4296969 0.9019607843137255 0.9566137 0.9559034
2.15 4.35 1.0159223 0.7950295 0.42987418 0.9019607843137255 0.95496255 0.9527389
2.15 4.75 1.0138029 0.7948975 0.43000707 0.9019607843137255 0.9516809 0.9438745
2.2 4.9 1.0125426 0.7931663 0.42986357 0.9019607843137255 0.9502883 0.93990755
2.2 2.6 1.024633 0.79839504 0.4322935 0.9019607843137255 0.9710718 0.9819894
2.15 4.4 1.0151654 0.7933657 0.42997143 0.9019607843137255 0.95441455 0.9516568
2.25 1.75 1.0296165 0.8061559 0.43017825 0.9019607843137255 0.97688556 0.9835124
2.2 2.55 1.0249716 0.7990217 0.43228334 0.9019607843137255 0.9720059 0.98284703
2.15 4.3 1.0156711 0.7938186 0.4300887 0.9019607843137255 0.95558596 0.95359063
2.2 2.7 1.0235723 0.79849315 0.43237647 0.9019607843137255 0.96946925 0.98222446
2.2 5.0 1.0128932 0.7943413 0.42946485 0.9019607843137255 0.95159096 0.9386201
2.2 4.0 1.017099 0.7950703 0.42987993 0.9019607843137255 0.95747083 0.9584204
2.2 3.95 1.0176411 0.7961099 0.429785 0.9019607843137255 0.958606 0.95940703
2.2 3.65 1.0183935 0.7949809 0.43054312 0.9019607843137255 0.9605565 0.96497536
2.25 2.4 1.0243877 0.8036233 0.426894 0.9019607843137255 0.96920687 0.9823373
2.25 4.2 1.0157267 0.7952635 0.42972305 0.9019607843137255 0.95499986 0.95122313
2.25 0.65 1.0450377 0.8100358 0.460987 0.8823529411764706 0.9846821 0.9877354
2.25 2.45 1.0240837 0.8035209 0.42674136 0.9019607843137255 0.96777576 0.98222506
2.15 0.3 1.0569681 0.81870484 0.48539042 0.8823529411764706 0.97786456 0.97452116
2.15 4.05 1.0167524 0.79408324 0.43030435 0.9019607843137255 0.95764905 0.9601865
2.2 4.6 1.0140041 0.79286265 0.42958456 0.9019607843137255 0.9522565 0.94652224
2.25 1.15 1.0369238 0.80504763 0.44634247 0.8823529411764706 0.9851237 0.9915981
2.25 0.6 1.0472304 0.81073815 0.46670708 0.8823529411764706 0.9838228 0.9871356
2.2 3.9 1.0170208 0.7956549 0.4304542 0.9019607843137255 0.9575438 0.95742685
2.2 4.7 1.0143299 0.79458976 0.42919487 0.9019607843137255 0.9519642 0.94517034
2.2 1.05 1.039107 0.8048996 0.44902232 0.8823529411764706 0.9862735 0.9859009
2.2 1.3 1.0364661 0.80405855 0.44315207 0.9019607843137255 0.9875557 0.9899664
2.2 2.2 1.0269886 0.79888976 0.4339843 0.9019607843137255 0.9779091 0.98793566
2.25 1.5 1.032329 0.80298054 0.43925935 0.8823529411764706 0.98198885 0.98492026
2.25 0.25 1.0501317 0.8171741 0.47587562 0.8823529411764706 0.97801566 0.96906626
2.2 4.95 1.0124245 0.79236525 0.4297346 0.9019607843137255 0.9515608 0.9399506
2.25 1.55 1.0319664 0.8027332 0.43846413 0.8823529411764706 0.9818146 0.9857952
2.2 3.35 1.0201143 0.7963023 0.43088546 0.9019607843137255 0.96293616 0.97070026
2.25 0.2 1.0575775 0.8173933 0.48221967 0.8823529411764706 0.983772 0.9756675
2.25 2.15 1.0267713 0.7996946 0.4340777 0.9019607843137255 0.9757528 0.98486525
2.2 4.1 1.0159867 0.7938548 0.4301748 0.9019607843137255 0.9562943 0.95450824
2.25 0.55 1.0472828 0.81509733 0.46881327 0.8823529411764706 0.9816391 0.9747758
2.25 3.75 1.0172914 0.80206716 0.42404464 0.9019607843137255 0.9554816 0.95987535
2.3 1.65 1.0302616 0.8014157 0.43689045 0.9019607843137255 0.98163337 0.98770577
2.2 3.6 1.0186712 0.796189 0.43068704 0.9019607843137255 0.961343 0.96418417
2.3 1.6 1.0307144 0.80165124 0.43746692 0.9019607843137255 0.98202735 0.98748016
2.3 1.75 1.029497 0.80097014 0.4358216 0.9019607843137255 0.9810526 0.98729074
2.2 3.7 1.0179883 0.79570436 0.4306909 0.9019607843137255 0.95913 0.9617106
2.25 0.75 1.0449399 0.8104624 0.45769304 0.8823529411764706 0.9856457 0.98189855
2.3 1.7 1.0299765 0.8010897 0.43624 0.9019607843137255 0.9789246 0.9851363
2.25 0.8 1.0425892 0.8092482 0.456004 0.8823529411764706 0.9827091 0.9801712
2.25 0.85 1.0428151 0.8084063 0.45512795 0.8823529411764706 0.98376626 0.9791697
2.25 2.1 1.0265381 0.79888004 0.4346869 0.9019607843137255 0.97758365 0.9878464
2.25 1.05 1.0392677 0.8064763 0.4472359 0.9019607843137255 0.9874205 0.98588604
2.25 2.35 1.0259712 0.7993665 0.43272278 0.9019607843137255 0.97445035 0.98437333
2.25 1.2 1.0363144 0.80363524 0.44440308 0.9019607843137255 0.98732394 0.9906747
2.2 4.8 1.0136496 0.7946392 0.42957684 0.9019607843137255 0.9530003 0.94129413
2.25 2.5 1.0250281 0.7990986 0.43217987 0.9019607843137255 0.9719655 0.9833988
2.25 2.65 1.023523 0.7984531 0.43207502 0.9019607843137255 0.96976525 0.9821058
2.25 1.25 1.0365452 0.80399936 0.4427898 0.9019607843137255 0.98669815 0.9880722
2.25 1.8 1.030168 0.8010761 0.43560734 0.9019607843137255 0.9807787 0.98459923
2.25 1.85 1.028785 0.7998333 0.4358188 0.9019607843137255 0.98025435 0.9872719
2.25 2.85 1.021192 0.80252784 0.4255687 0.9019607843137255 0.96305233 0.9762608
2.25 1.45 1.0329188 0.80293787 0.4402594 0.8823529411764706 0.9819648 0.98555815
2.25 1.4 1.033969 0.803115 0.44087774 0.9019607843137255 0.98400825 0.9860501
2.25 1.3 1.0349234 0.80481946 0.44268 0.8823529411764706 0.9847521 0.98955226
2.25 1.9 1.029157 0.8007282 0.43495438 0.9019607843137255 0.979172 0.9837733
2.25 3.4 1.0179849 0.80220616 0.42531267 0.9019607843137255 0.9569662 0.96428716
2.2 4.35 1.0151641 0.7936666 0.42980853 0.9019607843137255 0.95467234 0.95064104
2.25 3.0 1.021211 0.7972156 0.43157566 0.9019607843137255 0.96527416 0.9754021
2.3 0.9 1.0402473 0.8151147 0.4446564 0.8823529411764706 0.98213893 0.9868521
2.25 2.25 1.0255438 0.79822874 0.43387315 0.9019607843137255 0.9740694 0.9828882
2.25 0.5 1.0495807 0.81435305 0.47196937 0.8823529411764706 0.98351145 0.9804931
2.25 0.45 1.05134 0.81448185 0.47395557 0.8823529411764706 0.9828698 0.9818739
2.3 1.2 1.0357772 0.8115165 0.4376937 0.9019607843137255 0.9819515 0.9879755
2.35 0.1 1.0513705 0.81845295 0.47147614 0.8823529411764706 0.97752637 0.9792743
2.25 0.15 1.0523177 0.8168168 0.48064604 0.8823529411764706 0.97827023 0.96951187
2.25 2.2 1.0264646 0.7995168 0.43378583 0.9019607843137255 0.9753122 0.98489547
2.25 2.95 1.0214596 0.7971101 0.43169227 0.9019607843137255 0.9660528 0.97634983
2.25 0.9 1.0405172 0.8075156 0.45172566 0.8823529411764706 0.9840625 0.98633355
2.3 3.05 1.0198535 0.8026068 0.42497423 0.9019607843137255 0.96063715 0.9723988
2.25 3.05 1.0208989 0.7970593 0.43150166 0.9019607843137255 0.9647524 0.9747
2.3 2.45 1.0234503 0.80318546 0.42644992 0.9019607843137255 0.9693056 0.98419315
2.3 2.2 1.0247637 0.8039574 0.42774376 0.9019607843137255 0.9698809 0.98248017
2.25 4.3 1.0148765 0.79353464 0.42979702 0.9019607843137255 0.9537373 0.94962806
2.25 3.45 1.018616 0.79644656 0.43101707 0.9019607843137255 0.9611103 0.9643893
2.25 2.75 1.0227152 0.7981033 0.43215248 0.9019607843137255 0.968204 0.9807284
2.25 4.1 1.0155624 0.79370904 0.43006012 0.9019607843137255 0.955218 0.95256793
2.25 0.7 1.0469971 0.8105613 0.46271926 0.8823529411764706 0.9862597 0.9809848
2.25 2.8 1.0225134 0.79789436 0.4319106 0.9019607843137255 0.96778965 0.97944933
2.25 1.6 1.0314382 0.8017794 0.43798426 0.9019607843137255 0.9816554 0.9849386
2.25 3.15 1.0203707 0.7964902 0.4313047 0.9019607843137255 0.9637918 0.97240984
2.25 0.3 1.051695 0.8140609 0.47887406 0.8823529411764706 0.9787073 0.97280484
2.25 1.7 1.0307363 0.8014829 0.43676105 0.9019607843137255 0.980951 0.9845133
2.25 1.95 1.0276414 0.8004316 0.43545642 0.9019607843137255 0.97820467 0.9869866
2.3 2.75 1.0209876 0.8025902 0.42582315 0.9019607843137255 0.96301454 0.977209
2.3 2.0 1.0256914 0.80457884 0.42914316 0.9019607843137255 0.9729902 0.986752
2.3 0.45 1.0464544 0.812107 0.4667268 0.8823529411764706 0.97988826 0.98647684
2.25 2.0 1.0271492 0.80023605 0.43520695 0.9019607843137255 0.9776775 0.98763764
2.25 2.05 1.0272354 0.80004424 0.43451983 0.9019607843137255 0.97811276 0.9876486
2.3 3.8 1.0160968 0.801796 0.42428017 0.9019607843137255 0.9533887 0.9542072
2.3 0.85 1.0414225 0.8084604 0.45241952 0.8823529411764706 0.98547727 0.9870702
2.25 4.25 1.0153439 0.7948288 0.4297967 0.9019607843137255 0.95417756 0.9501865
2.25 3.8 1.017207 0.79579794 0.4303167 0.9019607843137255 0.9579708 0.9574631
2.35 0.3 1.0497644 0.8162459 0.47012606 0.8823529411764706 0.97720695 0.9746033
2.25 3.25 1.019699 0.79629505 0.43124342 0.9019607843137255 0.96235806 0.96967757
2.25 4.7 1.0141759 0.79435325 0.42903006 0.9019607843137255 0.9530528 0.9437295
2.25 3.35 1.0189096 0.7960918 0.43129474 0.9019607843137255 0.96103334 0.9665928
2.3 4.05 1.0150832 0.80133575 0.4238381 0.9019607843137255 0.9518187 0.95022225
2.3 3.95 1.0156358 0.8009208 0.42382413 0.9019607843137255 0.95224476 0.9534322
2.25 2.7 1.0231024 0.79850084 0.43211183 0.9019607843137255 0.96870375 0.9808315
2.35 4.4 1.0141237 0.7941085 0.4291981 0.9019607843137255 0.9530371 0.9442604
2.25 2.55 1.0246767 0.7989285 0.43200544 0.9019607843137255 0.971471 0.9825716
2.3 2.1 1.0260439 0.7995644 0.43405053 0.9019607843137255 0.9747394 0.9834683
2.3 4.0 1.0156559 0.80144703 0.4236064 0.9019607843137255 0.95254207 0.9532087
2.25 2.6 1.0237999 0.79844785 0.43226436 0.9019607843137255 0.9697377 0.98078334
2.3 0.4 1.047516 0.8136538 0.46932536 0.8823529411764706 0.98089844 0.98079
2.3 2.25 1.0257465 0.79806435 0.43296057 0.9019607843137255 0.9741049 0.98331106
2.25 5.0 1.0116286 0.7924739 0.42981952 0.9019607843137255 0.9485131 0.938135
2.35 2.7 1.0207635 0.8023778 0.42588854 0.9019607843137255 0.9628361 0.97706616
2.35 2.6 1.0212342 0.8017077 0.42617348 0.9019607843137255 0.96419114 0.97813225
2.35 2.3 1.0241814 0.8036181 0.42663217 0.9019607843137255 0.9689729 0.9824065
2.3 4.75 1.0127162 0.80054253 0.42297503 0.9019607843137255 0.94639015 0.93933827
2.35 3.0 1.0194896 0.8017717 0.42481962 0.9019607843137255 0.9611924 0.9718852
2.3 2.5 1.0244354 0.7986734 0.4319652 0.9019607843137255 0.97178286 0.9835087
2.25 2.9 1.0221473 0.79761535 0.43150216 0.9019607843137255 0.96752614 0.9785416
2.3 2.6 1.0232779 0.7981844 0.4320315 0.9019607843137255 0.9692786 0.98111075
2.3 3.5 1.0175335 0.80225635 0.42466632 0.9019607843137255 0.95629483 0.9610385
2.25 3.1 1.0206095 0.7969544 0.4314415 0.9019607843137255 0.9646223 0.9734825
2.25 2.3 1.0263876 0.79996216 0.4329023 0.9019607843137255 0.9746919 0.98284644
2.3 1.35 1.0342288 0.8033463 0.4402584 0.8823529411764706 0.9841009 0.9855964
2.3 3.55 1.0183895 0.79555374 0.4301419 0.9019607843137255 0.9615634 0.96338785
2.35 3.35 1.0183213 0.80230045 0.424404 0.9019607843137255 0.9578044 0.96496177
2.3 3.6 1.0179144 0.79532874 0.4302604 0.9019607843137255 0.96127677 0.9642516
2.25 3.3 1.0196084 0.79678476 0.43108115 0.9019607843137255 0.96220654 0.96882606
2.2 4.25 1.0154119 0.79367244 0.4300164 0.9019607843137255 0.9552056 0.95245695
2.3 2.9 1.0217847 0.7969983 0.43118474 0.9019607843137255 0.9668064 0.9759438
2.3 1.5 1.0323392 0.80223733 0.43816116 0.8823529411764706 0.9846074 0.9880358
2.25 3.5 1.0190932 0.7961705 0.43034723 0.9019607843137255 0.9616203 0.96659964
2.3 2.8 1.0219578 0.79765594 0.4317472 0.9019607843137255 0.9668469 0.9782899
2.3 1.4 1.0323782 0.80260307 0.44067597 0.8823529411764706 0.98178655 0.9891484
